date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-12-31,4827,206,0,8864,3676,25986,4814,5995,3,1061,786,21673,10934,121,288,1436,17978,9390,3891,2736,2623,7488,347,5895,12423,13018,5382,4787,5694,961,1651,3122,759,19042,2477,37983,6748,1299,2,13409,2489,1477,15947,1503,1930,5296,1488,6907,28066,1269,136,23,5032,3461,1338,5242,438
2021-01-01,4872,206,0,9015,3711,26363,4873,5995,3,1065,788,21673,10958,122,289,1436,17978,9468,3898,2872,2623,7488,352,5942,12423,13018,5382,4816,5717,961,1668,3143,759,19160,2502,38155,6748,1316,2,13546,2489,1477,16155,1521,1944,5296,1488,6907,28359,1269,136,23,5081,3461,1361,5254,438
2021-01-02,4872,215,0,9061,3729,26551,4912,6099,3,1072,792,21890,10960,122,289,1448,18217,9562,3946,2872,2698,7488,358,5967,12502,13306,5436,4840,5721,971,1669,3148,769,19187,2534,38273,6892,1317,2,13693,2527,1492,16179,1526,1957,5385,1501,6970,28442,1294,139,23,5117,3461,1373,5256,438
2021-01-03,4873,215,0,9061,3749,26638,4934,6099,3,1080,794,21987,10964,122,289,1448,18322,9625,3946,2872,2723,7537,359,5994,12610,13306,5489,4871,5740,972,1672,3180,780,19208,2551,38415,6910,1317,2,13822,2547,1500,16230,1545,1974,5469,1513,7025,28496,1301,140,23,5124,3472,1376,5261,438
2021-01-04,4878,218,0,9064,3800,27017,4944,6168,3,1085,797,22090,10971,122,289,1459,18412,9735,3992,2890,2749,7585,361,6027,12671,13391,5502,4884,5742,975,1682,3206,781,19225,2574,38599,6941,1319,2,13978,2552,1506,16335,1555,1992,5484,1513,7168,28570,1305,144,24,5132,3482,1396,5269,438
2021-01-05,4886,218,0,9317,3836,27519,4991,6192,3,1093,801,22188,11072,123,289,1471,18562,9800,3999,2985,2772,7635,369,6082,12734,13608,5520,4975,5957,1005,1692,3235,792,19382,2594,38743,6996,1336,2,14108,2571,1550,16536,1562,2005,5498,1513,7267,28808,1312,149,24,5191,3541,1442,5366,464
2021-01-06,4994,220,0,9444,3901,28079,5050,6230,3,1102,806,22317,11165,123,299,1488,18735,9883,4060,3020,2806,7681,372,6132,12836,13667,5596,5013,5992,1015,1703,3295,816,19523,2641,38912,7076,1341,2,14247,2633,1558,16915,1570,2024,5582,1519,7379,29118,1330,152,24,5226,3605,1481,5435,464
2021-01-07,5080,223,0,9741,3926,28566,5102,6287,3,1112,808,22481,11230,124,299,1517,18941,9958,4065,3020,2843,7728,385,6173,12909,13873,5640,5013,6064,1038,1719,3339,827,19646,2680,39118,7213,1348,2,14355,2672,1568,17173,1588,2035,5661,1544,7492,29498,1359,155,24,5275,3634,1518,5477,489
2021-01-08,5191,223,0,9938,3966,29110,5138,6324,3,1116,809,22666,11314,124,303,1523,19108,10021,4124,3141,2856,7833,426,6216,12985,13913,5688,5101,6101,1049,1733,3394,846,19756,2710,39282,7328,1359,2,14486,2703,1575,17376,1592,2048,5695,1556,7618,30128,1381,156,24,5312,3699,1554,5529,489
2021-01-09,5299,224,0,10036,4010,29707,5190,6324,3,1128,813,22804,11457,124,307,1528,19210,10089,4127,3141,2876,7833,432,6246,13074,14145,5731,5146,6143,1054,1737,3450,862,19854,2732,39471,7425,1360,2,14604,2738,1603,17626,1616,2062,5758,1570,7704,30313,1390,156,24,5381,3699,1570,5567,489
2021-01-10,5334,224,0,10141,4043,30004,5208,6324,3,1137,817,22912,11458,124,308,1534,19293,10147,4138,3141,2901,7873,432,6272,13151,14145,5775,5167,6150,1056,1760,3467,869,19854,2749,39632,7567,1360,2,14737,2761,1604,17717,1630,2074,5811,1585,7785,30479,1392,156,24,5383,3699,1582,5570,489
2021-01-11,5347,224,0,10147,4081,30480,5213,6416,3,1146,821,23071,11475,124,308,1544,19363,10217,4139,3248,2922,7918,438,6301,13206,14192,5779,5186,6154,1057,1772,3500,869,19854,2764,39834,7578,1360,2,14870,2775,1613,17802,1642,2095,5826,1585,7865,30585,1396,156,24,5393,3699,1594,5575,489
2021-01-12,5573,225,0,10482,4121,31157,5242,6449,3,1157,825,23227,11662,124,308,1556,19497,10271,4222,3248,2944,7971,449,6367,13273,14296,5792,5284,6353,1067,1791,3546,878,20039,2794,40020,7638,1363,2,15006,2804,1667,18045,1645,2109,5860,1585,8011,30895,1422,158,24,5477,3789,1634,5633,522
2021-01-13,5760,226,0,10673,4186,31684,5285,6536,3,1166,831,23396,11803,124,311,1564,19617,10334,4232,3347,2991,8022,453,6404,13359,14336,5842,5315,6381,1069,1803,3596,885,20161,2807,40192,7745,1364,2,15135,2848,1708,18412,1659,2120,5911,1604,8148,31277,1449,158,24,5552,3838,1671,5679,522
2021-01-14,5945,228,0,10855,4228,32318,5316,6553,3,1178,842,23613,11975,124,317,1591,19724,10400,4251,3348,3042,8080,461,6449,13433,14511,5885,5356,6427,1077,1818,3658,897,20161,2836,40435,7825,1372,2,15238,2882,1737,18710,1679,2130,5934,1614,8232,31693,1460,162,24,5626,3876,1702,5728,522
2021-01-15,6030,229,0,11040,4263,33002,5343,6594,3,1182,842,23799,12138,125,317,1603,19873,10465,4257,3489,3061,8080,477,6494,13509,14550,5918,5411,6462,1086,1837,3698,908,20320,2874,40637,7933,1395,2,15357,2925,1758,18935,1692,2146,6037,1629,8311,32086,1472,163,24,5656,3903,1733,5770,522
2021-01-16,6119,229,0,11248,4293,33408,5363,6594,3,1188,847,24004,12291,125,319,1605,20020,10534,4321,3489,3093,8080,507,6541,13583,14669,5955,5481,6493,1088,1837,3761,927,20414,2910,40806,8016,1403,2,15467,2952,1799,19143,1703,2161,6108,1633,8355,32428,1485,163,24,5706,3903,1761,5905,522
2021-01-17,6120,229,0,11266,4311,33615,5379,6594,3,1200,850,24137,12296,125,321,1607,20050,10602,4323,3489,3127,8203,511,6567,13652,14669,5995,5521,6496,1092,1837,3779,933,20439,2932,40993,8083,1406,2,15575,2987,1800,19255,1703,2169,6237,1656,8391,32600,1493,163,24,5729,3903,1776,5906,522
2021-01-18,6121,229,0,11266,4343,33746,5386,6670,3,1210,857,24274,12360,125,321,1607,20118,10670,4324,3511,3167,8253,514,6596,13705,14686,6007,5524,6500,1093,1842,3784,933,20458,2958,41173,8083,1406,2,15686,2994,1803,19330,1703,2187,6248,1667,8430,32711,1500,163,24,5739,3903,1784,5926,522
2021-01-19,6126,230,0,11266,4386,34441,5388,6682,3,1219,861,24436,12572,128,323,1637,20153,10720,4332,3511,3194,8324,519,6650,13749,14702,6013,5574,6513,1093,1842,3792,938,20512,2975,41368,8139,1408,2,15774,3037,1808,19423,1703,2199,6259,1667,8471,33032,1507,163,24,5798,3940,1815,5973,550
2021-01-20,6283,253,0,11528,4441,35060,5422,6726,3,1228,863,24578,12778,128,324,1646,20285,10786,4394,3565,3243,8383,530,6689,13829,14770,6047,5638,6712,1094,1862,3863,950,20664,3009,41587,8200,1409,2,15858,3085,1832,19811,1717,2223,6328,1667,8556,33491,1517,165,24,5861,3940,1836,6035,550
2021-01-21,6379,254,0,11772,4496,35796,5440,6774,3,1241,864,24739,12889,128,327,1654,20423,10837,4445,3565,3301,8442,536,6735,13906,14933,6079,5668,6748,1100,1868,3910,962,20760,3044,41787,8339,1422,2,15945,3140,1843,20063,1732,2232,6373,1673,8684,33942,1547,168,24,5940,4065,1849,6090,550
2021-01-22,6486,254,0,12001,4549,36362,5462,6819,3,1252,867,25011,13060,128,331,1667,20534,10903,4478,3587,3337,8483,540,6792,13987,14951,6100,5713,6793,1104,1878,3958,971,20875,3077,41974,8464,1428,2,16044,3187,1865,20269,1761,2248,6404,1684,8777,34381,1571,169,24,6002,4114,1856,6135,571
2021-01-23,6657,259,0,12170,4563,36846,5482,6819,3,1254,870,25164,13246,128,335,1668,20645,10950,4486,3587,3386,8483,544,6837,14064,15181,6131,5752,6811,1141,1879,4011,981,20934,3115,42134,8586,1436,2,16123,3231,1877,20454,1771,2256,6479,1696,8819,34725,1582,170,24,6079,4114,1872,6184,571
2021-01-24,6660,259,0,12238,4606,37121,5505,6819,3,1267,872,25293,13250,128,341,1669,20680,10996,4487,3587,3421,8565,544,6865,14133,15181,6163,5772,6818,1151,1879,4026,987,20951,3145,42325,8695,1436,2,16215,3279,1880,20532,1773,2272,6547,1705,8859,34911,1595,170,24,6080,4114,1895,6190,571
2021-01-25,6662,259,0,12239,4650,37543,5512,6911,3,1271,879,25446,13303,129,341,1681,20744,11037,4488,3613,3460,8590,547,6900,14178,15219,6166,5777,6825,1151,1894,4029,990,20972,3157,42544,8720,1436,2,16304,3293,1882,20593,1778,2285,6552,1705,8970,35090,1597,171,24,6081,4148,1899,6199,571
2021-01-26,6896,260,0,12448,4690,38268,5517,6934,3,1276,888,25673,13482,129,400,1688,20853,11087,4492,3613,3495,8621,558,6963,14220,15305,6174,5852,6954,1185,1905,4088,994,21105,3171,42726,8776,1440,2,16373,3323,1904,20818,1783,2296,6578,1705,9162,35420,1613,171,24,6174,4167,1928,6264,596
2021-01-27,7172,261,0,12643,4742,38817,5552,6976,3,1283,895,25833,13643,129,403,1714,20949,11137,4500,3707,3542,8688,562,6996,14304,15314,6192,5917,6988,1201,1917,4134,1006,21220,3198,42887,8915,1441,2,16431,3388,1924,21032,1794,2303,6673,1739,9316,35877,1620,172,24,6228,4211,1953,6302,596
2021-01-28,7340,262,0,12819,4784,39574,5569,7020,3,1292,902,26035,13827,129,405,1721,21074,11180,4532,3707,3611,8743,567,7037,14348,15402,6208,5945,7011,1210,1921,4181,1022,21301,3226,43093,9046,1442,2,16495,3423,1930,21264,1801,2317,6903,1763,9417,36292,1620,172,24,6308,4243,1983,6334,596
2021-01-29,7566,262,0,13022,4831,40238,5594,7046,3,1299,907,26254,13986,129,406,1725,21146,11220,4577,3767,3668,8801,570,7076,14444,15410,6236,5983,7025,1227,1921,4218,1036,21383,3248,43278,9157,1444,2,16562,3471,1938,21437,1812,2324,6942,1768,9461,36650,1655,172,24,6379,4285,2006,6390,596
2021-01-30,7566,262,0,13098,4838,40702,5620,7046,3,1301,909,26360,14196,129,406,1725,21213,11262,4651,3767,3714,8801,590,7107,14531,15525,6255,6018,7040,1232,1923,4264,1042,21455,3265,43453,9287,1447,2,16632,3504,1957,21562,1823,2333,7014,1775,9574,36924,1663,173,24,6449,4285,2015,6430,596
2021-01-31,7688,262,0,13120,4868,40928,5640,7046,3,1305,913,26479,14198,129,409,1725,21253,11296,4901,3767,3745,8859,590,7127,14577,15525,6268,6045,7041,1233,1925,4270,1057,21484,3283,43634,9335,1447,2,16690,3547,1957,21617,1829,2341,7042,1778,9650,37074,1665,174,24,6464,4285,2024,6434,596
2021-02-01,7688,262,0,13124,4895,41402,5641,7119,3,1308,916,26685,14242,129,409,1735,21273,11331,4906,3797,3780,8912,595,7154,14607,15536,6270,6056,7044,1234,1927,4278,1059,21513,3295,43805,9342,1447,2,16745,3564,1958,21651,1836,2352,7283,1778,9753,37245,1668,175,24,6474,4318,2028,6436,596
2021-02-02,7894,279,0,13362,4939,41902,5650,7133,3,1316,916,26822,14450,129,409,1741,21336,11371,4919,3797,3812,8953,618,7188,14652,15609,6278,6132,7310,1249,1929,4324,1059,21584,3310,43982,9409,1447,2,16800,3602,1981,21775,1846,2366,7318,1779,9900,37619,1685,176,24,6517,4353,2031,6480,624
2021-02-03,8203,279,0,13576,4985,42484,5664,7157,3,1318,926,27019,14587,129,413,1748,21420,11408,4975,3872,3863,9006,627,7220,14708,15644,6302,6158,7385,1303,1931,4373,1076,21693,3338,44148,9578,1447,2,16868,3654,1991,21919,1853,2380,7394,1782,10033,38039,1697,179,24,6575,4388,2058,6496,624
2021-02-04,8365,279,0,13752,5009,43120,5682,7185,3,1321,932,27247,14756,129,415,1753,21497,11597,5033,3872,3921,9044,630,7251,14784,15725,6319,6182,7411,1308,1952,4424,1085,21793,3355,44298,9728,1447,2,16914,3681,1998,22048,1861,2387,7487,1788,10202,38453,1711,181,24,6650,4416,2080,6545,624
2021-02-05,8449,279,0,13948,5050,43690,5705,7214,3,1325,940,27457,14858,129,415,1758,21603,11686,5067,4075,3971,9076,632,7287,14859,15750,6341,6222,7425,1310,1958,4463,1091,21886,3378,44466,9841,1451,2,16961,3710,2002,22208,1867,2393,7553,1798,10405,38893,1728,181,24,6732,4449,2100,6575,624
2021-02-06,8513,279,0,14011,5061,43991,5722,7214,3,1329,947,27599,15090,129,415,1767,21676,11752,5108,4075,4020,9076,634,7329,14921,15854,6357,6266,7444,1312,1968,4496,1098,21964,3386,44664,9926,1453,2,17016,3761,2020,22353,1872,2400,7611,1804,10463,39182,1733,182,24,6773,4449,2119,6611,624
2021-02-07,8515,279,0,14048,5076,44155,5731,7214,3,1335,952,27696,15092,129,417,1767,21738,11817,5108,4075,4051,9119,635,7349,14999,15854,6367,6269,7449,1314,1968,4520,1104,21989,3399,44839,9983,1453,2,17061,3813,2023,22416,1883,2412,7651,1809,10469,39322,1736,183,24,6778,4449,2129,6613,624
2021-02-08,8523,279,0,14055,5106,44494,5733,7282,3,1339,956,27815,15130,130,417,1776,21779,11875,5110,4167,4091,9142,636,7372,15054,15863,6370,6270,7452,1314,1968,4522,1106,22011,3412,44969,9991,1454,2,17107,3817,2024,22443,1888,2420,7690,1809,10566,39482,1738,183,24,6820,4451,2131,6614,624
2021-02-09,8579,280,0,14286,5148,45009,5746,7298,3,1343,961,28048,15301,130,417,1780,21802,11942,5145,4167,4126,9162,639,7413,15124,15925,6376,6342,7463,1315,1978,4559,1109,22103,3430,45140,10046,1457,2,17151,3870,2031,22590,1893,2427,7693,1809,10631,39799,1748,186,24,6898,4558,2150,6663,647
2021-02-10,8888,280,0,14462,5174,45496,5770,7326,3,1346,965,28208,15421,130,422,1791,21869,12001,5174,4270,4175,9212,641,7446,15207,15939,6387,6367,7473,1320,1986,4582,1116,22250,3461,45312,10181,1459,2,17184,3900,2044,22726,1897,2437,7742,1815,10731,40148,1765,187,24,6932,4603,2175,6705,647
2021-02-11,9021,280,0,14662,5199,46022,5781,7354,3,1350,973,28382,15513,130,423,1791,21985,12027,5196,4270,4211,9239,641,7467,15269,16019,6411,6390,7702,1320,1990,4637,1117,22329,3479,45453,10294,1460,2,17218,3948,2056,22835,1902,2447,7837,1829,10812,40535,1774,188,25,6958,4633,2187,6723,647
2021-02-12,9180,282,0,14834,5212,46466,5790,7381,3,1352,976,28565,15708,130,424,1796,22027,12117,5223,4329,4253,9276,643,7503,15358,16027,6430,6429,7736,1324,2002,4663,1126,22393,3502,45597,10376,1461,2,17254,3959,2094,22948,1907,2452,7894,1831,10893,40901,1785,189,25,6966,4675,2200,6734,647
2021-02-13,9242,282,0,14948,5252,46874,5814,7381,3,1356,979,28683,15850,130,424,1803,22087,12149,5236,4329,4272,9276,647,7536,15424,16119,6437,6461,7766,1327,2002,4694,1130,22440,3516,45751,10453,1461,2,17275,3994,2137,23043,1915,2459,7911,1838,10902,41149,1790,189,25,6996,4675,2201,6744,647
2021-02-14,9242,282,0,14978,5265,47057,5824,7381,3,1361,979,28779,15871,130,425,1803,22121,12173,5236,4329,4282,9292,649,7554,15484,16119,6444,6462,7771,1327,2002,4709,1133,22454,3529,45884,10491,1461,2,17302,4024,2137,23065,1919,2462,7998,1844,10933,41273,1794,189,25,7012,4675,2210,6745,647
2021-02-15,9244,282,0,14978,5275,47119,5826,7447,3,1364,980,28934,15928,130,425,1803,22166,12191,5237,4370,4291,9325,649,7580,15517,16130,6446,6464,7775,1328,2003,4720,1135,22466,3538,46000,10501,1461,2,17333,4041,2137,23086,1920,2465,8034,1844,10937,41336,1796,190,25,7016,4675,2212,6749,647
2021-02-16,9257,287,0,14981,5287,47510,5828,7449,3,1364,982,29154,16174,130,425,1806,22199,12231,5263,4370,4318,9325,651,7612,15567,16149,6448,6501,7782,1331,2004,4733,1136,22497,3550,46141,10562,1461,2,17365,4061,2138,23100,1924,2473,8055,1844,10954,41386,1797,191,25,7037,4709,2216,6788,662
2021-02-17,9346,288,0,15063,5313,47936,5838,7476,3,1365,985,29311,16273,130,426,1817,22224,12250,5306,4482,4336,9391,654,7630,15623,16160,6458,6524,7819,1334,2018,4774,1148,22632,3562,46267,10670,1461,2,17384,4089,2143,23284,1930,2474,8117,1844,10985,41496,1806,191,25,7075,4759,2225,6798,662
2021-02-18,9424,288,0,15276,5323,48259,5864,7496,3,1366,992,29474,16403,130,427,1826,22297,12281,5321,4482,4373,9406,655,7661,15686,16251,6472,6531,7997,1337,2025,4805,1150,22721,3580,46436,10766,1465,2,17405,4112,2149,23381,1940,2476,8155,1847,11057,41630,1813,193,25,7090,4803,2236,6816,662
2021-02-19,9573,289,0,15421,5336,48836,5878,7523,3,1366,993,29692,16610,130,429,1826,22368,12325,5336,4573,4401,9440,656,7677,15726,16274,6480,6534,8045,1339,2043,4831,1152,22784,3599,46593,10820,1465,2,17428,4132,2149,23466,1947,2482,8213,1853,11064,41832,1834,193,25,7098,4822,2248,6852,662
2021-02-20,9590,289,0,15480,5348,49120,5887,7523,3,1366,994,29813,16742,130,429,1826,22426,12336,5336,4573,4426,9440,658,7697,15779,16342,6491,6553,8059,1341,2047,4868,1153,22834,3610,46703,10896,1467,2,17445,4155,2154,23540,1957,2485,8256,1859,11115,42041,1842,196,25,7197,4822,2254,6871,662
2021-02-21,9592,289,0,15505,5357,49345,5892,7523,3,1367,995,29906,16744,130,430,1826,22466,12372,5336,4573,4447,9466,658,7715,15826,16342,6500,6553,8059,1342,2047,4872,1154,22858,3624,46812,10926,1468,2,17460,4181,2155,23565,1979,2488,8324,1863,11133,42162,1852,197,25,7331,4822,2261,6871,662
2021-02-22,9592,290,0,15578,5363,49541,5893,7562,3,1368,995,30065,16835,130,430,1826,22506,12407,5374,4602,4460,9477,658,7732,15853,16343,6501,6553,8062,1344,2047,4882,1154,22874,3635,46924,10934,1468,2,17470,4203,2156,23580,1983,2490,8332,1863,11153,42301,1853,198,25,7486,4857,2263,6871,662
2021-02-23,9660,290,0,15650,5377,49888,5907,7572,3,1379,998,30213,16927,130,430,1840,22528,12450,5400,4602,4476,9503,660,7762,15883,16380,6502,6577,8206,1346,2050,4903,1155,22978,3644,47037,10965,1469,2,17473,4227,2162,23677,1986,2495,8357,1863,11198,42521,1865,199,25,7658,4881,2274,6910,671
2021-02-24,9744,290,0,15693,5387,50972,5917,7595,3,1402,1001,30340,17064,130,434,1840,22575,12467,5415,4681,4527,9528,677,7789,15945,16389,6511,6605,8223,1348,2054,4919,1157,23077,3658,47156,11074,1470,2,17478,4264,2194,23759,2007,2499,8398,1864,11266,42831,1879,201,25,7807,4912,2285,6936,671
2021-02-25,9831,290,0,15814,5397,51395,5925,7614,3,1406,1005,30478,17199,130,434,1850,22607,12494,5438,4681,4570,9561,701,7805,15978,16436,6518,6613,8251,1350,2063,4933,1163,23147,3671,47264,11137,1471,2,17485,4302,2204,23840,2016,2502,8443,1872,11321,43085,1890,203,25,7963,4942,2290,6994,671
2021-02-26,9869,290,0,15897,5407,51794,5940,7622,3,1418,1009,30624,17219,130,436,1859,22675,12531,5463,4692,4600,9587,701,7838,16024,16438,6530,6638,8269,1354,2078,4942,1167,23192,3685,47389,11186,1472,2,17489,4320,2206,23895,2023,2502,8477,1879,11377,43376,1907,204,25,8197,4956,2291,6999,671
2021-02-27,9930,290,0,15967,5417,51953,5945,7622,3,1418,1010,30734,17294,131,438,1860,22710,12556,5470,4692,4625,9587,702,7856,16067,16508,6543,6669,8281,1356,2082,4957,1170,23238,3700,47498,11212,1475,2,17494,4379,2208,23895,2032,2502,8498,1886,11393,43519,1929,204,25,8382,4956,2297,7014,671
2021-02-28,9930,290,0,15980,5417,52158,5951,7622,3,1422,1017,30852,17295,131,438,1860,22735,12573,5471,4692,4637,9608,703,7869,16118,16508,6551,6681,8282,1357,2082,4957,1170,23252,3716,47615,11212,1475,2,17496,4428,2208,23967,2036,2502,8546,1888,11411,43697,1935,204,25,8552,4956,2300,7014,671
2021-03-01,9931,300,0,16020,5417,52491,5952,7651,3,1422,1019,30999,17376,131,438,1867,22759,12595,5472,4700,4652,9628,703,7879,16144,16519,6554,6681,8283,1357,2082,4957,1170,23273,3729,47719,11254,1475,2,17499,4478,2212,23984,2037,2517,8562,1888,11421,43909,1940,205,25,8783,4969,2300,7014,671
2021-03-02,9991,302,0,16060,5417,52798,5959,7658,3,1426,1019,31135,17480,131,438,1871,22803,12623,5498,4700,4671,9647,703,7905,16182,16544,6558,6724,8297,1372,2084,4967,1170,23321,3740,47818,11288,1477,2,17502,4534,2225,24062,2040,2525,8576,1888,11436,44186,1949,206,25,8943,4988,2301,7050,682
2021-03-03,10029,303,0,16089,5417,53083,5970,7678,3,1440,1023,31267,17625,131,440,1876,22853,12633,5501,4772,4704,9668,705,7919,16252,16550,6575,6743,8482,1373,2091,4987,1175,23449,3753,47935,11363,1478,2,17502,4534,2252,24134,2048,2534,8620,1893,11459,44463,1955,207,25,9326,5012,2309,7069,682
2021-03-04,10094,303,0,16185,5417,53466,5974,7693,3,1444,1024,31387,17750,131,440,1876,22902,12663,5536,4772,4732,9686,705,7922,16296,16589,6589,6764,8488,1375,2092,5005,1178,23491,3769,48049,11399,1478,2,17502,4534,2284,24208,2053,2539,8660,1896,11501,44757,1966,207,25,9357,5032,2309,7082,682
2021-03-05,10122,305,0,16269,5417,53854,5986,7704,3,1453,1027,31522,17815,133,442,1876,22947,12697,5549,4779,4754,9716,705,7930,16322,16601,6602,6783,8501,1379,2112,5020,1178,23521,3787,48153,11446,1478,2,17502,4534,2293,24255,2056,2541,8699,1896,11534,45047,1970,207,25,9428,5041,2318,7094,682
2021-03-06,10149,305,0,16323,5417,54134,5986,7704,3,1464,1030,31620,17905,133,443,1879,23003,12726,5552,4779,4806,9716,706,7941,16374,16658,6614,6805,8506,1379,2113,5036,1181,23557,3796,48247,11502,1479,2,17542,4534,2296,24306,2059,2541,8719,1898,11543,45249,1975,208,25,9519,5041,2323,7103,682
2021-03-07,10161,305,0,16328,5417,54220,5990,7704,3,1473,1030,31683,17906,133,444,1879,23015,12737,5558,4779,4819,9748,706,7955,16417,16658,6618,6808,8506,1381,2113,5037,1184,23574,3808,48335,11502,1479,2,17582,4534,2296,24334,2059,2541,8754,1900,11547,45315,1976,208,25,9596,5041,2325,7106,682
2021-03-08,10174,305,0,16328,5417,54316,5990,7725,3,1475,1035,31764,17948,133,444,1890,23021,12744,5559,4779,4829,9758,706,7963,16435,16662,6624,6808,8506,1381,2113,5040,1184,23590,3811,48401,11535,1479,2,17621,4534,2298,24344,2059,2549,8760,1901,11556,45411,1977,208,25,9683,5063,2325,7106,682
2021-03-09,10186,305,0,16328,5417,54628,5997,7739,3,1482,1036,31889,17978,133,444,1892,23040,12762,5574,4779,4850,9769,723,7988,16456,16692,6764,6834,8614,1385,2113,5054,1185,23635,3830,48481,11552,1479,2,17661,4701,2303,24388,2066,2556,8763,1901,11588,45582,1990,211,25,9790,5077,2326,7134,691
