date,MSFT,AAPL,SLB
2015-12-08,51.6245,110.8144,62.8302
2015-12-09,50.875,108.3681,63.3751
2015-12-10,51.1434,108.8836,62.8127
2015-12-11,50.0237,106.0811,61.354
2015-12-14,51.0231,105.425,61.5297
2015-12-15,51.0786,103.5598,63.129
2015-12-16,51.9391,104.3565,62.5842
2015-12-17,51.5413,102.1446,60.8091
2015-12-18,50.0885,99.3796,59.1747
2015-12-21,50.7362,100.598,59.7107
2015-12-22,51.2174,100.5043,61.064
2015-12-23,51.6523,101.7978,62.3997
2015-12-24,51.5135,101.2541,61.9779
2015-12-28,51.7726,100.12,61.8812
2015-12-29,52.3278,101.9196,61.9603
2015-12-30,52.1057,100.5887,61.1958
2015-12-31,51.3377,98.6579,61.2924
2016-01-04,50.7085,98.7422,60.7916
2016-01-05,50.9398,96.2678,61.0728
2016-01-06,50.0145,94.3839,59.491
2016-01-07,48.2748,90.4005,58.1641
2016-01-08,48.4229,90.8785,57.1887
2016-01-11,48.3951,92.35,56.969
2016-01-12,48.8393,93.6903,56.8899
2016-01-13,47.7844,91.2815,56.1957
2016-01-14,49.1446,93.2779,56.8372
2016-01-15,47.1829,91.0378,55.3697
2016-01-19,46.785,90.5973,55.2027
2016-01-20,46.9979,90.7191,53.6562
2016-01-21,46.711,90.2599,53.9989
2016-01-22,48.3859,95.0587,57.2941
2016-01-25,47.9232,93.2029,55.6245
2016-01-26,48.2748,93.7184,57.4084
2016-01-27,47.3958,87.5605,57.6017
2016-01-28,48.173,88.1885,61.0815
2016-01-29,50.9768,91.2346,63.5069
2016-02-01,50.6252,90.3817,62.7951
2016-02-02,49.0429,88.554,60.4928
2016-02-03,48.2656,90.3067,62.2415
2016-02-04,48.1175,91.0324,61.9866
2016-02-05,46.4149,88.6011,60.4664
2016-02-08,45.7209,89.534,61.3188
2016-02-09,45.6006,89.5151,59.5789
2016-02-10,45.9985,88.8367,59.5174
2016-02-11,45.98,88.2995,60.484
2016-02-12,46.7295,88.5728,62.2366
2016-02-16,47.6149,91.07,63.5113
2016-02-17,48.8544,92.4648,64.5558
2016-02-18,48.6401,90.712,64.3345
2016-02-19,48.2952,90.5046,64.5027
2016-02-22,49.0688,91.2962,65.8304
2016-02-23,47.6988,89.2324,63.8034
2016-02-24,47.8665,90.5612,63.9185
2016-02-25,48.5562,91.1831,64.0424
2016-02-26,47.8106,91.3245,64.1486
2016-02-29,47.4192,91.1172,63.4847
2016-03-01,49.0035,94.7358,65.5118
2016-03-02,49.3484,94.9432,65.8659
2016-03-03,48.7892,95.6499,66.2553
2016-03-04,48.491,97.0729,66.2376
2016-03-07,47.559,95.9986,67.4149
2016-03-08,48.1368,95.207,64.3522
2016-03-09,49.2459,95.2919,64.3965
2016-03-10,48.5096,95.3389,64.7771
2016-03-11,49.4602,96.3661,66.3881
2016-03-14,49.5534,96.6111,65.0072
2016-03-15,49.9448,98.5524,64.8213
2016-03-16,50.6531,99.8623,64.9276
2016-03-17,50.9421,99.7021,65.9809
2016-03-18,49.8516,99.8152,65.078
2016-03-21,50.1965,99.8058,66.2907
2016-03-22,50.3922,100.5691,65.1577
2016-03-23,50.299,100.0131,64.5824
2016-03-24,50.5227,99.5796,64.246
2016-03-28,49.8983,99.1273,64.4407
2016-03-29,50.9887,101.4737,64.6178
2016-03-30,51.3055,103.2454,65.8659
2016-03-31,51.4733,102.7082,65.2816
2016-04-01,51.7902,103.6506,63.8388
2016-04-04,51.6597,104.7155,64.2991
2016-04-05,50.8489,103.481,64.3168
2016-04-06,51.3708,104.5647,64.7594
2016-04-07,50.7557,102.2842,63.7414
2016-04-08,50.7184,102.3973,65.3702
2016-04-11,50.6159,102.7365,65.3967
2016-04-12,50.9327,104.0747,67.1848
2016-04-13,51.5851,105.5825,68.486
2016-04-14,51.5944,105.639,68.3001
2016-04-15,51.8647,103.5187,67.5034
2016-04-18,52.6196,101.2853,68.5568
2016-04-19,52.5544,100.7481,70.4953
2016-04-20,51.8088,100.9555,71.7877
2016-04-21,51.9859,99.8623,71.053
2016-04-22,48.258,99.589,70.752
2016-04-25,48.5655,99.0236,69.7252
2016-04-26,47.9411,98.3357,70.1058
2016-04-27,47.4751,92.182,71.3451
2016-04-28,46.5058,89.3644,70.6192
2016-04-29,46.4779,88.3372,71.115
2016-05-02,47.1675,88.243,70.2829
2016-05-03,46.394,89.6942,68.3621
2016-05-04,46.4779,88.7613,67.0343
2016-05-05,46.5431,88.401,66.7422
2016-05-06,46.9625,87.908,66.4943
2016-05-09,46.6643,87.9743,64.4142
2016-05-10,47.5497,88.5716,65.7331
2016-05-11,47.5776,87.7089,65.3348
2016-05-12,48.0063,85.6515,65.5826
2016-05-13,47.6056,85.8221,64.1132
2016-05-16,48.3046,89.0078,65.5029
2016-05-17,47.4036,88.638,66.2819
2016-05-18,47.6852,89.6525,64.7682
2016-05-19,47.2253,89.3112,65.68
2016-05-20,47.5068,90.2782,66.3527
2016-05-23,46.9531,91.4254,66.397
2016-05-24,48.4172,92.8191,66.9369
2016-05-25,48.9146,94.4499,68.964
2016-05-26,48.6987,95.1989,68.9374
2016-05-27,49.1023,95.142,68.7503
2016-05-31,49.7405,94.6774,67.9752
2016-06-01,49.5997,93.3501,67.5832
2016-06-02,49.2524,92.6485,67.218
2016-06-03,48.6049,92.8381,67.3783
2016-06-06,48.924,93.5112,70.4608
2016-06-07,48.8958,93.8905,71.3606
2016-06-08,48.8395,93.8052,71.9932
2016-06-09,48.4453,94.4783,71.2359
2016-06-10,48.3139,93.7009,69.9619
2016-06-13,47.0564,92.2882,69.169
2016-06-14,46.7654,92.402,69.0087
2016-06-15,46.634,92.0986,68.4652
2016-06-16,47.291,92.4873,68.0109
2016-06-17,47.047,90.3825,69.0443
2016-06-20,46.9907,90.1644,69.1245
2016-06-21,48.0418,90.9324,69.953
2016-06-22,47.8541,90.5911,69.7303
2016-06-23,48.7175,91.1125,70.9063
2016-06-24,46.7654,88.5527,68.296
2016-06-27,45.4515,87.2633,66.8794
2016-06-28,46.3994,88.7328,68.2692
2016-06-29,47.4318,89.5008,69.3383
2016-06-30,48.023,90.6385,70.4519
2016-07-01,48.0136,90.9134,70.8439
2016-07-05,48.023,90.0602,69.1601
2016-07-06,48.2201,90.5721,69.5432
2016-07-07,48.2201,90.9609,69.2225
2016-07-08,49.0835,91.6624,70.149
2016-07-11,49.3557,91.9469,69.5076
2016-07-12,49.9375,92.364,70.9597
2016-07-13,50.2191,91.8426,70.2737
2016-07-14,50.4349,93.6629,70.4698
2016-07-15,50.3974,93.6535,70.6925
2016-07-18,50.6414,94.649,71.0043
2016-07-19,49.8249,94.6869,71.1023
2016-07-20,52.4715,94.7722,71.8061
2016-07-21,52.3683,94.2697,71.2894
2016-07-22,53.0909,93.5397,72.7059
2016-07-25,53.2411,92.2882,71.9041
2016-07-26,53.2692,91.653,71.8061
2016-07-27,52.7343,97.607,71.1646
2016-07-28,52.753,98.9249,70.4252
2016-07-29,53.1941,98.8017,71.7348
2016-08-01,53.1003,100.5462,69.8996
2016-08-02,53.1003,99.0576,70.2827
2016-08-03,53.4663,100.2996,70.933
2016-08-04,53.8605,100.9193,71.619
2016-08-05,54.3954,102.454,72.3406
2016-08-08,54.4893,103.3024,73.4988
2016-08-09,54.6207,103.7218,72.9019
2016-08-10,54.4517,102.9496,72.0288
2016-08-11,54.7145,102.8829,72.6079
2016-08-12,54.3767,103.1212,72.3406
2016-08-15,54.5456,104.3604,73.089
2016-08-16,54.2434,104.2651,72.9821
2016-08-17,54.3567,104.1126,73.2404
2016-08-18,54.3945,103.9791,74.7104
2016-08-19,54.4134,104.2461,74.2204
2016-08-22,54.4606,103.4358,73.0979
2016-08-23,54.6683,103.7599,72.8306
2016-08-24,54.725,102.9782,72.4565
2016-08-25,54.9328,102.5398,72.4654
2016-08-26,54.8006,101.9392,72.0733
2016-08-29,54.8667,101.8248,72.2872
2016-08-30,54.6683,101.0432,71.8417
2016-08-31,54.2623,101.1385,70.3807
2016-09-01,54.385,101.739,70.345
2016-09-02,54.4606,102.6923,70.4257
2016-09-06,54.4039,102.6637,70.6319
2016-09-07,54.4511,103.2928,70.4795
2016-09-08,54.2339,100.5856,71.1699
2016-09-09,53.0818,98.3074,69.5381
2016-09-12,53.8751,100.5094,70.6499
2016-09-13,53.384,102.902,69.1077
2016-09-14,53.1291,106.5434,68.4712
2016-09-15,54.0073,110.1656,68.8567
2016-09-16,54.064,109.5461,68.4353
2016-09-19,53.7618,108.2687,68.1036
2016-09-20,53.6484,108.2592,67.5746
2016-09-21,54.5456,108.2401,68.6415
2016-09-22,54.6022,109.2601,69.045
2016-09-23,54.2339,107.4394,68.0677
2016-09-26,53.7334,107.6014,67.7629
2016-09-27,54.725,107.8016,67.5388
2016-09-28,54.8006,108.6214,69.9416
2016-09-29,54.2056,106.9342,69.3678
2016-09-30,54.3945,107.7635,70.5064
2016-10-03,54.2245,107.2583,70.7395
2016-10-04,54.0545,107.7158,70.4167
2016-10-05,54.4323,107.7635,71.8602
2016-10-06,54.5267,108.5642,72.9989
2016-10-07,54.5833,108.7263,72.9003
2016-10-10,54.81,110.6232,73.8148
2016-10-11,54.0073,110.8615,73.241
2016-10-12,53.9317,111.8529,73.0168
2016-10-13,53.7523,111.5097,73.0975
2016-10-14,54.2245,112.1293,72.9092
2016-10-17,54.0356,112.0531,72.6044
2016-10-18,54.4511,111.9768,72.972
2016-10-19,54.3284,111.6432,74.81
2016-10-20,54.064,111.586,74.4065
2016-10-21,56.3398,111.1475,72.1471
2016-10-24,57.6053,112.1484,72.0037
2016-10-25,57.5958,112.7203,71.923
2016-10-26,57.2559,110.1847,71.7437
2016-10-27,56.7554,109.1266,71.3671
2016-10-28,56.5382,108.4022,71.0085
2016-10-31,56.5854,108.2306,70.1388
2016-11-01,56.472,106.2764,70.5602
2016-11-02,56.1226,106.3718,69.7174
2016-11-03,55.9149,105.2316,70.345
2016-11-04,55.4427,104.2831,69.7891
2016-11-07,57.0575,105.7873,71.5016
2016-11-08,57.1048,106.4101,71.5823
2016-11-09,56.8215,106.2376,71.672
2016-11-10,55.4333,103.277,71.6182
2016-11-11,55.7355,103.8902,70.5243
2016-11-14,54.8855,101.2841,70.5692
2016-11-15,55.9694,102.6255,72.7658
2016-11-16,56.7109,105.3849,72.6582
2016-11-17,57.6522,105.3466,71.8154
2016-11-18,57.3764,105.452,71.7257
2016-11-21,57.8613,107.0521,73.2589
2016-11-22,58.1085,107.1191,73.0706
2016-11-23,57.424,106.573,72.9809
2016-11-25,57.5476,107.1095,72.8823
2016-11-28,57.6236,106.8988,72.6761
2016-11-29,58.08,106.7934,71.654
2016-11-30,57.2909,105.8927,75.3569
2016-12-01,56.2831,104.9058,75.8589
2016-12-02,56.3306,105.2987,76.2176
2016-12-05,57.2529,104.5417,76.1454
2016-12-06,56.9962,105.3466,75.7215
2016-12-07,58.3462,106.3814,76.0733
2016-12-08,58.0039,107.4257,76.1815
2016-12-09,58.9166,109.1791,76.4611
2016-12-12,59.1068,108.5563,76.6685
2016-12-13,59.8769,110.3672,77.6786
2016-12-14,59.5916,110.3672,76.8038
2016-12-15,59.4966,110.9708,76.912
2016-12-16,59.2304,111.1145,77.1104
2016-12-19,60.4853,111.7565,76.7677
2016-12-20,60.4093,112.0535,76.912
2016-12-21,60.4093,112.1589,77.7057
2016-12-22,60.4188,111.4211,77.9041
2016-12-23,60.1241,111.6415,77.1194
2016-12-27,60.1621,112.3505,77.0563
2016-12-28,59.8864,111.8715,76.3258
2016-12-29,59.8008,111.8427,75.938
2016-12-30,59.0783,110.9708,75.7125
2017-01-03,59.4966,111.287,76.4791
2017-01-04,59.2304,111.1624,77.0473
2017-01-05,59.2304,111.7277,76.9301
2017-01-06,59.7438,112.9733,77.9943
2017-01-09,59.5536,114.0081,77.3539
2017-01-10,59.5346,114.123,76.2987
2017-01-11,60.0765,114.7363,77.2547
2017-01-12,59.5251,114.2572,76.9571
2017-01-13,59.6107,114.056,76.4971
2017-01-17,59.449,114.9758,77.9492
2017-01-18,59.4205,114.9662,78.8961
2017-01-19,59.2304,114.765,78.6436
2017-01-20,59.6487,114.9758,78.0033
2017-01-23,59.8578,115.0524,76.0011
2017-01-24,60.3903,114.9471,76.2807
2017-01-25,60.5424,116.7771,77.1194
2017-01-26,61.1033,116.8346,76.5513
2017-01-27,62.5389,116.8442,76.2086
2017-01-30,61.9209,116.5376,75.4059
2017-01-31,61.4646,116.2693,75.4961
2017-02-01,60.4473,123.3594,75.0091
2017-02-02,60.0575,123.1487,74.3507
2017-02-03,60.5424,123.6756,74.4048
2017-02-06,60.5043,124.835,73.6743
2017-02-07,60.3047,126.023,73.1151
2017-02-08,60.2191,126.5117,73.1602
2017-02-09,60.9037,127.4259,73.2414
2017-02-10,60.8466,127.1372,74.0982
2017-02-13,61.5311,128.2631,74.2434
2017-02-14,61.7607,129.9278,74.8241
2017-02-15,61.7224,130.3993,74.1798
2017-02-16,61.7129,130.2454,73.6172
2017-02-17,61.8085,130.6014,73.1817
2017-02-21,61.6842,131.5445,73.2089
2017-02-22,61.5598,131.939,72.3197
2017-02-23,61.8085,131.3809,73.0184
2017-02-24,61.8085,131.506,72.728
2017-02-27,61.4355,131.7658,73.5537
2017-02-28,61.1964,131.8235,72.9185
2017-03-01,62.1146,134.5179,74.6517
2017-03-02,61.2251,133.7192,73.4539
2017-03-03,61.4546,134.5083,73.2271
2017-03-06,61.4737,134.0849,73.2452
2017-03-07,61.5981,134.2581,72.5465
2017-03-08,62.1624,133.7577,70.8678
2017-03-09,61.9137,133.4498,71.4123
2017-03-10,62.105,133.8924,71.4032
2017-03-13,61.8946,133.9502,71.3125
2017-03-14,61.6077,133.7481,71.1219
2017-03-15,61.9329,135.1627,72.8187
2017-03-16,61.8276,135.384,72.2743
2017-03-17,62.0476,134.7104,72.1836
2017-03-20,62.105,136.125,71.6119
2017-03-21,61.4164,134.566,71.4032
2017-03-22,62.2007,136.0864,71.1219
2017-03-23,62.0476,135.6053,70.4776
2017-03-24,62.1529,135.3359,69.8334
2017-03-27,62.2676,135.5668,69.8878
2017-03-28,62.4494,138.3767,71.0584
2017-03-29,62.6215,138.6846,71.385
2017-03-30,62.8511,138.5018,70.6319
2017-03-31,62.9946,138.242,70.8678
2017-04-03,62.698,138.2805,70.5049
2017-04-04,62.8702,139.3101,70.9677
2017-04-05,62.7076,138.5884,71.0493
2017-04-06,62.8702,138.242,71.3397
2017-04-07,62.8224,137.934,71.0765
2017-04-10,62.6789,137.7704,71.4213
2017-04-11,62.6311,136.2885,72.2743
2017-04-12,62.392,136.4521,72.2017
2017-04-13,62.1241,135.7304,70.9132
2017-04-17,62.6311,136.481,70.9949
2017-04-18,62.545,135.8747,70.7136
2017-04-19,62.2102,135.3743,69.3979
2017-04-20,62.6502,137.068,69.4251
2017-04-21,63.5111,136.9044,67.9097
2017-04-24,64.5919,138.2227,67.2382
2017-04-25,64.9649,139.0791,67.2292
2017-04-26,64.8789,138.2612,67.2473
2017-04-27,65.2997,138.3671,66.0949
2017-04-28,65.4814,138.2323,65.8681
2017-05-01,66.3901,141.0518,65.6049
2017-05-02,66.2849,141.9468,64.8336
2017-05-03,66.0745,141.5137,64.9062
2017-05-04,65.8162,141.0037,64.3709
2017-05-05,65.9979,143.3421,65.3055
2017-05-08,65.9406,147.2393,65.5323
2017-05-09,66.0362,148.1824,65.5868
2017-05-10,66.2945,147.4799,65.9407
2017-05-11,65.4814,148.7553,65.1331
2017-05-12,65.4049,150.8328,64.4434
2017-05-15,65.4527,150.4463,65.3327
2017-05-16,66.7707,150.2241,64.761
2017-05-17,64.914,145.1802,64.4162
2017-05-18,65.1353,147.3929,64.8155
2017-05-19,65.1161,147.8954,65.1058
2017-05-22,65.8471,148.794,65.2329
2017-05-23,66.0684,148.6104,65.4144
2017-05-24,66.155,148.1659,64.7519
2017-05-25,66.9727,148.678,62.9644
2017-05-26,67.2997,148.4268,63.5996
2017-05-30,67.7326,148.4848,62.8227
2017-05-31,67.1843,147.6055,63.5996
2017-06-01,67.4344,148.0113,63.7732
2017-06-02,69.0313,150.2047,63.0238
2017-06-05,69.5315,148.736,63.3071
2017-06-06,69.7624,149.2385,63.9469
2017-06-07,69.6373,150.1274,62.7588
2017-06-08,69.2141,149.7603,62.4297
2017-06-09,67.646,143.953,63.6818
2017-06-12,67.1266,140.5132,63.3437
2017-06-13,67.9635,141.6437,63.3802
2017-06-14,67.5979,140.2619,62.3109
2017-06-15,67.242,139.4213,61.5341
2017-06-16,67.3382,137.4695,62.6765
2017-06-19,68.1751,141.4021,62.2378
2017-06-20,67.2516,140.117,61.004
2017-06-21,67.5979,140.948,59.8342
2017-06-22,67.5883,140.7161,59.7428
2017-06-23,68.5022,141.3442,60.2546
2017-06-26,67.8481,140.8997,60.2181
2017-06-27,66.5783,138.8802,59.7337
2017-06-28,67.1458,140.9093,59.6331
2017-06-29,65.8857,138.8319,59.752
2017-06-30,66.3089,139.1604,60.1724
2017-07-03,65.5778,138.658,61.2051
2017-07-05,66.4532,139.2281,60.081
2017-07-06,65.9626,137.914,59.5235
2017-07-07,66.8188,139.315,59.4778
2017-07-10,67.319,140.1653,59.7245
2017-07-11,67.3286,140.6195,60.1267
2017-07-12,68.4445,140.8224,59.9347
2017-07-13,69.0409,142.7839,60.7664
2017-07-14,70.0125,144.011,61.0954
2017-07-17,70.5608,144.5135,61.0771
2017-07-18,70.5127,145.016,60.4831
2017-07-19,71.0514,145.9242,61.6346
2017-07-20,71.3978,145.2672,61.2508
2017-07-21,70.9841,145.1995,60.803
2017-07-24,70.8013,146.9581,60.7024
2017-07-25,71.3689,147.5862,61.2417
2017-07-26,71.2342,148.2819,61.2234
2017-07-27,70.3781,145.4798,61.9454
2017-07-28,70.2626,144.4555,62.5668
2017-07-31,69.9356,143.7115,62.6948
2017-08-01,69.8201,144.987,63.0695
2017-08-02,69.5123,151.8377,63.1792
2017-08-03,69.4065,150.3207,62.3475
2017-08-04,69.9163,151.113,61.726
2017-08-07,69.647,153.4514,60.8213
2017-08-08,70.0221,154.6785,59.8525
2017-08-09,69.7143,155.6254,59.8525
2017-08-10,68.6946,150.6685,58.8563
2017-08-11,69.7431,152.7638,58.3354
2017-08-14,70.7917,155.0628,58.4451
2017-08-15,70.8111,156.7604,57.979
2017-08-16,71.2269,156.1299,58.2257
2017-08-17,70.018,153.1324,57.6043
2017-08-18,70.1051,152.7832,57.8693
2017-08-21,69.7762,152.5019,57.5768
2017-08-22,70.753,154.9949,57.8967
2017-08-23,70.3275,155.1889,57.7505
2017-08-24,70.2985,154.5002,57.4672
2017-08-25,70.4242,155.0725,58.3811
2017-08-28,70.4339,156.6343,57.9881
2017-08-29,70.6466,158.0312,58.0338
2017-08-30,71.5751,158.458,57.9333
2017-08-31,72.3101,159.0886,58.0429
2017-09-01,71.5074,159.137,58.3561
2017-09-05,71.1882,157.226,59.9682
2017-09-06,70.9851,157.0611,60.5393
2017-09-07,71.8942,156.4306,60.6775
2017-09-08,71.546,153.8793,59.7471
2017-09-11,72.3004,156.6634,60.5854
2017-09-12,72.223,156.0426,61.1933
2017-09-13,72.7356,154.8688,61.6447
2017-09-14,72.3101,153.5398,62.3632
2017-09-15,72.8323,155.0919,61.9395
2017-09-18,72.6872,153.9181,62.5198
2017-09-19,72.958,153.9764,62.5383
2017-09-20,72.4745,151.396,62.2895
2017-09-21,71.7685,148.7963,62.7225
2017-09-22,71.9619,147.3412,63.3765
2017-09-25,70.8497,146.0413,64.1595
2017-09-26,70.8497,148.5538,63.3949
2017-09-27,71.4203,149.6111,63.6344
2017-09-28,71.4397,148.6896,63.7081
2017-09-29,72.0393,149.5044,64.2608
2017-10-02,72.1553,149.2037,63.8555
2017-10-03,71.8168,149.8536,63.616
2017-10-04,72.2327,148.8836,63.3949
2017-10-05,73.4706,150.7364,63.441
2017-10-06,73.4996,150.6491,62.9528
2017-10-09,73.7801,151.1729,62.9436
2017-10-10,73.7801,151.2311,62.9436
2017-10-11,73.9058,151.8616,62.4001
2017-10-12,74.5827,151.3281,61.9855
2017-10-13,74.9406,152.2885,61.875
2017-10-16,75.0953,155.0919,61.5342
2017-10-17,75.0373,155.6643,61.2578
2017-10-18,75.0566,154.9755,60.7143
2017-10-19,75.3467,151.3087,59.4155
2017-10-20,76.2171,151.5706,58.1719
2017-10-23,76.2365,151.493,57.0297
2017-10-24,76.2655,152.3952,57.5179
2017-10-25,76.0431,151.7258,58.439
2017-10-26,76.1688,152.6959,58.3746
2017-10-27,81.0526,158.167,58.5404
2017-10-30,81.13,161.7271,59.0562
2017-10-31,80.4434,163.9776,58.9549
2017-11-01,80.4434,161.892,59.2128
2017-11-02,81.2847,163.0755,58.264
2017-11-03,81.3718,167.334,58.568
2017-11-06,81.6909,169.0316,61.7921
2017-11-07,81.4975,169.5748,61.1933
2017-11-08,81.778,170.962,61.7737
2017-11-09,81.3234,170.6128,61.6171
2017-11-10,81.1107,170.0481,60.5577
2017-11-13,81.1687,169.3666,59.9129
2017-11-14,81.2847,166.8062,57.8311
2017-11-15,80.653,164.606,56.698
