date,rain,snow,temperature
2014-11-21,No,No,48.0
2014-11-22,No,No,54.0
2014-11-23,No,No,66.0
2014-11-24,No,No,72.0
2014-11-25,No,No,64.9
2014-11-26,No,No,50.0
2014-11-27,No,No,46.9
2014-11-28,No,No,45.0
2014-11-29,No,No,54.0
2014-11-30,No,No,66.0
2014-12-01,No,No,73.9
2014-12-02,No,No,55.0
2014-12-03,No,No,57.0
2014-12-04,No,No,54.0
2014-12-05,No,No,52.0
2014-12-06,No,No,55.9
2014-12-07,No,No,53.1
2014-12-08,No,No,45.0
2014-12-09,No,No,45.0
2014-12-10,No,No,50.0
2014-12-11,No,No,48.0
2014-12-12,No,No,57.0
2014-12-13,No,No,60.1
2014-12-14,No,No,57.9
2014-12-15,No,No,60.1
2014-12-16,No,No,52.0
2014-12-17,No,No,60.1
2014-12-18,No,No,51.1
2014-12-19,No,No,52.0
2014-12-20,No,No,39.0
2014-12-21,No,No,50.0
2014-12-22,No,No,41.0
2014-12-23,No,No,46.9
2014-12-24,No,No,66.0
2014-12-25,No,No,64.0
2014-12-26,No,No,57.9
2014-12-27,No,No,62.1
2014-12-28,No,No,61.0
2014-12-29,No,No,55.0
2014-12-30,No,No,41.0
2014-12-31,No,No,46.0
2015-01-01,No,No,51.1
2015-01-02,No,No,54.0
2015-01-03,No,No,51.1
2015-01-04,No,No,69.1
2015-01-05,No,No,55.9
2015-01-06,No,No,55.0
2015-01-07,No,No,39.0
2015-01-08,No,No,27.1
2015-01-09,No,No,45.0
2015-01-10,No,No,39.0
2015-01-11,No,No,48.9
2015-01-12,No,No,48.0
2015-01-13,No,No,44.1
2015-01-14,No,No,33.1
2015-01-15,No,No,41.0
2015-01-16,No,No,53.1
2015-01-17,No,No,51.1
2015-01-18,No,No,60.1
2015-01-19,No,No,63.0
2015-01-20,No,No,66.9
2015-01-21,No,No,54.0
2015-01-22,No,No,59.0
2015-01-23,No,No,41.0
2015-01-24,No,No,48.9
2015-01-25,No,No,55.0
2015-01-26,No,No,50.0
2015-01-27,No,No,44.1
2015-01-28,No,No,46.0
2015-01-29,No,No,46.9
2015-01-30,No,No,48.0
2015-01-31,No,No,48.0
2015-02-01,No,No,57.0
2015-02-02,No,No,62.1
2015-02-03,No,No,45.0
2015-02-04,No,No,54.0
2015-02-05,No,No,50.0
2015-02-06,No,No,42.1
2015-02-07,No,No,60.1
2015-02-08,No,No,72.0
2015-02-09,No,No,62.1
2015-02-10,No,No,45.0
2015-02-11,No,No,51.1
2015-02-12,No,No,54.0
2015-02-13,No,No,35.1
2015-02-14,No,No,53.1
2015-02-15,No,No,29.1
2015-02-16,No,No,27.1
2015-02-17,No,No,35.1
2015-02-18,No,No,39.9
2015-02-19,No,No,23.2
2015-02-20,No,No,26.2
2015-02-21,No,No,39.9
2015-02-22,No,No,57.0
2015-02-23,No,No,46.9
2015-02-24,No,No,30.2
2015-02-25,No,No,46.0
2015-02-26,No,No,35.1
2015-02-27,No,No,45.0
2015-02-28,No,No,37.0
2015-03-01,No,No,35.1
2015-03-02,No,No,61.0
2015-03-03,No,No,43.0
2015-03-04,No,No,75.0
2015-03-05,No,No,66.0
2015-03-06,No,No,37.0
2015-03-07,No,No,57.9
2015-03-08,No,No,71.1
2015-03-09,No,No,64.9
2015-03-10,No,No,75.0
2015-03-11,No,No,75.9
2015-03-12,No,No,66.0
2015-03-13,No,No,53.1
2015-03-14,No,No,62.1
2015-03-15,No,No,73.0
2015-03-16,No,No,80.1
2015-03-17,No,No,82.0
2015-03-18,No,No,60.1
2015-03-19,No,No,54.0
2015-03-20,No,No,51.1
2015-03-21,No,No,64.9
2015-03-22,No,No,66.0
2015-03-23,No,No,57.9
2015-03-24,No,No,66.9
2015-03-25,No,No,66.9
2015-03-26,No,No,75.0
2015-03-27,No,No,66.0
2015-03-28,No,No,46.0
2015-03-29,No,No,52.0
2015-03-30,No,No,66.0
2015-03-31,No,No,73.9
2015-04-01,No,No,66.0
2015-04-02,No,No,73.9
2015-04-03,No,No,82.9
2015-04-04,No,No,73.0
2015-04-05,No,No,68.0
2015-04-06,No,No,75.9
2015-04-07,No,No,72.0
2015-04-08,No,No,84.0
2015-04-09,No,No,78.1
2015-04-10,No,No,84.0
2015-04-11,No,No,75.0
2015-04-12,No,No,73.0
2015-04-13,No,No,80.1
2015-04-14,No,No,79.0
2015-04-15,No,No,61.0
2015-04-16,No,No,66.0
2015-04-17,No,No,78.1
2015-04-18,No,No,80.1
2015-04-19,No,No,73.0
2015-04-20,No,No,78.1
2015-04-21,No,No,70.0
2015-04-22,No,No,77.0
2015-04-23,No,No,68.0
2015-04-24,No,No,66.9
2015-04-25,No,No,57.0
2015-04-26,No,No,54.0
2015-04-27,No,No,68.0
2015-04-28,No,No,69.1
2015-04-29,No,No,70.0
2015-04-30,No,No,73.0
2015-05-01,No,No,61.0
2015-05-02,No,No,73.0
2015-05-03,No,No,79.0
2015-05-04,No,No,82.0
2015-05-05,No,No,82.0
2015-05-06,No,No,82.9
2015-05-07,No,No,82.0
2015-05-08,No,No,81.0
2015-05-09,No,No,84.9
2015-05-10,No,No,78.1
2015-05-11,No,No,87.1
2015-05-12,No,No,87.1
2015-05-13,No,No,80.1
2015-05-14,No,No,72.0
2015-05-15,No,No,77.0
2015-05-16,No,No,84.9
2015-05-17,No,No,88.0
2015-05-18,No,No,91.0
2015-05-19,No,No,90.0
2015-05-20,No,No,88.0
2015-05-21,No,No,71.1
2015-05-22,No,No,75.0
2015-05-23,No,No,80.1
2015-05-24,No,No,82.9
2015-05-25,No,No,84.0
2015-05-26,No,No,89.1
2015-05-27,No,No,87.1
2015-05-28,No,No,87.1
2015-05-29,No,No,87.1
2015-05-30,No,No,88.0
2015-05-31,No,No,89.1
2015-06-01,No,No,90.0
2015-06-02,No,No,82.0
2015-06-03,No,No,68.0
2015-06-04,No,No,68.0
2015-06-05,No,No,78.1
2015-06-06,No,No,88.0
2015-06-07,No,No,86.0
2015-06-08,No,No,89.1
2015-06-09,No,No,89.1
2015-06-10,No,No,88.0
2015-06-11,No,No,93.0
2015-06-12,No,No,90.0
2015-06-13,No,No,95.0
2015-06-14,No,No,96.1
2015-06-15,No,No,99.0
2015-06-16,No,No,100.0
2015-06-17,No,No,96.1
2015-06-18,No,No,98.1
2015-06-19,No,No,95.0
2015-06-20,No,No,96.1
2015-06-21,No,No,95.0
2015-06-22,No,No,96.1
2015-06-23,No,No,98.1
2015-06-24,No,No,95.0
2015-06-25,No,No,91.9
2015-06-26,No,No,91.9
2015-06-27,No,No,88.0
2015-06-28,No,No,84.0
2015-06-29,No,No,88.0
2015-06-30,No,No,91.9
2015-07-01,No,No,87.1
2015-07-02,No,No,87.1
2015-07-03,No,No,78.1
2015-07-04,No,No,87.1
2015-07-05,No,No,90.0
2015-07-06,No,No,89.1
2015-07-07,No,No,91.0
2015-07-08,No,No,91.0
2015-07-09,No,No,93.9
2015-07-10,No,No,93.9
2015-07-11,No,No,91.0
2015-07-12,No,No,86.0
2015-07-13,No,No,88.0
2015-07-14,No,No,88.0
2015-07-15,No,No,88.0
2015-07-16,No,No,86.0
2015-07-17,No,No,90.0
2015-07-18,No,No,93.0
2015-07-19,No,No,93.0
2015-07-20,No,No,93.0
2015-07-21,No,No,93.0
2015-07-22,No,No,88.0
2015-07-23,No,No,82.0
2015-07-24,No,No,86.0
2015-07-25,No,No,88.0
2015-07-26,No,No,89.1
2015-07-27,No,No,90.0
2015-07-28,No,No,90.0
2015-07-29,No,No,91.0
2015-07-30,No,No,93.9
2015-07-31,No,No,91.0
2015-08-01,No,No,93.0
2015-08-02,No,No,90.0
2015-08-03,No,No,95.0
2015-08-04,No,No,95.0
2015-08-05,No,No,97.0
2015-08-06,No,No,95.0
2015-08-07,No,No,75.0
2015-08-08,No,No,84.9
2015-08-09,No,No,89.1
2015-08-10,No,No,84.9
2015-08-11,No,No,87.1
2015-08-12,No,No,87.1
2015-08-13,No,No,88.0
2015-08-14,No,No,88.0
2015-08-15,No,No,91.0
2015-08-16,No,No,91.9
2015-08-17,No,No,95.0
2015-08-18,No,No,84.9
2015-08-19,No,No,89.1
2015-08-20,No,No,90.0
2015-08-21,No,No,88.0
2015-08-22,No,No,87.1
2015-08-23,No,No,87.1
2015-08-24,No,No,91.9
2015-08-25,No,No,89.1
2015-08-26,No,No,82.0
2015-08-27,No,No,84.0
2015-08-28,No,No,87.1
2015-08-29,No,No,86.0
2015-08-30,No,No,86.0
2015-08-31,No,No,77.0
2015-09-01,No,No,91.0
2015-09-02,No,No,93.9
2015-09-03,No,No,91.0
2015-09-04,No,No,91.9
2015-09-05,No,No,86.0
2015-09-06,No,No,81.0
2015-09-07,No,No,87.1
2015-09-08,No,No,89.1
2015-09-09,No,No,91.0
2015-09-10,No,No,89.1
2015-09-11,No,No,84.0
2015-09-12,No,No,78.1
2015-09-13,No,No,75.9
2015-09-14,No,No,78.1
2015-09-15,No,No,82.0
2015-09-16,No,No,81.0
2015-09-17,No,No,84.0
2015-09-18,No,No,84.0
2015-09-19,No,No,87.1
2015-09-20,No,No,86.0
2015-09-21,No,No,79.0
2015-09-22,No,No,79.0
2015-09-23,No,No,77.0
2015-09-24,No,No,75.9
2015-09-25,No,No,70.0
2015-09-26,No,No,69.1
2015-09-27,No,No,77.0
2015-09-28,No,No,80.1
2015-09-29,No,No,82.0
2015-09-30,No,No,82.9
2015-10-01,No,No,66.0
2015-10-02,No,No,60.1
2015-10-03,No,No,68.0
2015-10-04,No,No,69.1
2015-10-05,No,No,60.1
2015-10-06,No,No,73.0
2015-10-07,No,No,81.0
2015-10-08,No,No,82.9
2015-10-09,No,No,82.0
2015-10-10,No,No,66.9
2015-10-11,No,No,72.0
2015-10-12,No,No,78.1
2015-10-13,No,No,79.0
2015-10-14,No,No,77.0
2015-10-15,No,No,73.0
2015-10-16,No,No,68.0
2015-10-17,No,No,66.9
2015-10-18,No,No,57.9
2015-10-19,No,No,60.1
2015-10-20,No,No,70.0
2015-10-21,No,No,75.9
2015-10-22,No,No,79.0
2015-10-23,No,No,79.0
2015-10-24,No,No,71.1
2015-10-25,No,No,77.0
2015-10-26,No,No,64.0
2015-10-27,No,No,63.0
2015-10-28,No,No,73.0
2015-10-29,No,No,73.9
2015-10-30,No,No,68.0
2015-10-31,No,No,66.0
2015-11-01,No,No,63.0
2015-11-02,No,No,66.0
2015-11-03,No,No,64.9
2015-11-04,No,No,70.0
2015-11-05,No,No,73.9
2015-11-06,No,No,75.9
2015-11-07,No,No,72.0
2015-11-08,No,No,59.0
2015-11-09,No,No,55.0
2015-11-10,No,No,69.1
2015-11-11,No,No,68.0
2015-11-12,No,No,77.0
2015-11-13,No,No,66.0
2015-11-14,No,No,60.1
2015-11-15,No,No,64.0
2015-11-16,No,No,64.9
2015-11-17,No,No,66.9
2015-11-18,No,No,72.0
2015-11-19,No,No,73.0
2015-11-20,No,No,62.1
2015-11-21,No,No,60.1
2015-11-22,No,No,52.0
2015-11-23,No,No,46.9
2015-11-24,No,No,57.0
2015-11-25,No,No,59.0
2015-11-26,No,No,70.0
2015-11-27,No,No,71.1
2015-11-28,No,No,71.1
2015-11-29,No,No,73.9
2015-11-30,No,No,60.1
2015-12-01,No,No,53.1
2015-12-02,No,No,64.0
2015-12-03,No,No,57.9
2015-12-04,No,No,54.0
2015-12-05,No,No,55.9
2015-12-06,No,No,60.1
2015-12-07,No,No,57.9
2015-12-08,No,No,61.0
2015-12-09,No,No,64.0
2015-12-10,No,No,66.9
2015-12-11,No,No,71.1
2015-12-12,No,No,75.0
2015-12-13,No,No,73.0
2015-12-14,No,No,75.0
2015-12-15,No,No,72.0
2015-12-16,No,No,64.9
2015-12-17,No,No,59.0
2015-12-18,No,No,59.0
2015-12-19,No,No,48.0
2015-12-20,No,No,54.0
2015-12-21,No,No,57.0
2015-12-22,No,No,64.9
2015-12-23,No,No,73.0
2015-12-24,No,No,77.0
2015-12-25,No,No,73.9
2015-12-26,No,No,73.9
2015-12-27,No,No,75.9
2015-12-28,No,No,68.0
2015-12-29,No,No,73.9
2015-12-30,No,No,66.9
2015-12-31,No,No,66.0
2016-01-01,No,No,51.1
2016-01-02,No,No,52.0
2016-01-03,No,No,53.1
2016-01-04,No,No,43.0
2016-01-05,No,No,34.0
2016-01-06,No,No,45.0
2016-01-07,No,No,44.1
2016-01-08,No,No,46.9
2016-01-09,No,No,54.0
2016-01-10,No,No,63.0
2016-01-11,No,No,45.0
2016-01-12,No,No,54.0
2016-01-13,No,No,43.0
2016-01-14,No,No,60.1
2016-01-15,No,No,51.1
2016-01-16,No,No,61.0
2016-01-17,No,No,42.1
2016-01-18,No,No,35.1
2016-01-19,No,No,32.0
2016-01-20,No,No,39.0
2016-01-21,No,No,44.1
2016-01-22,No,No,32.0
2016-01-23,No,No,32.0
2016-01-24,No,No,46.9
2016-01-25,No,No,52.0
2016-01-26,No,No,61.0
2016-01-27,No,No,52.0
2016-01-28,No,No,45.0
2016-01-29,No,No,54.0
2016-01-30,No,No,55.9
2016-01-31,No,No,70.0
2016-02-01,No,No,72.0
2016-02-02,No,No,60.1
2016-02-03,No,No,72.0
2016-02-04,No,No,63.0
2016-02-05,No,No,46.9
2016-02-06,No,No,48.0
2016-02-07,No,No,44.1
2016-02-08,No,No,55.9
2016-02-09,No,No,44.1
2016-02-10,No,No,39.9
2016-02-11,No,No,41.0
2016-02-12,No,No,32.0
2016-02-13,No,No,34.0
2016-02-14,No,No,32.0
2016-02-15,No,No,35.1
2016-02-16,No,No,60.1
2016-02-17,No,No,57.0
2016-02-18,No,No,51.1
2016-02-19,No,No,53.1
2016-02-20,No,No,66.0
2016-02-21,No,No,71.1
2016-02-22,No,No,57.0
2016-02-23,No,No,46.0
2016-02-24,No,No,73.0
2016-02-25,No,No,55.0
2016-02-26,No,No,50.0
2016-02-27,No,No,52.0
2016-02-28,No,No,66.9
2016-02-29,No,No,73.0
2016-03-01,No,No,73.9
2016-03-02,No,No,64.0
2016-03-03,No,No,48.9
2016-03-04,No,No,52.0
2016-03-05,No,No,55.0
2016-03-06,No,No,57.9
2016-03-07,No,No,68.0
2016-03-08,No,No,78.1
2016-03-09,No,No,78.1
2016-03-10,No,No,79.0
2016-03-11,No,No,80.1
2016-03-12,No,No,78.1
2016-03-13,No,No,77.0
2016-03-14,No,No,80.1
2016-03-15,No,No,78.1
2016-03-16,No,No,86.0
2016-03-17,No,No,77.0
2016-03-18,No,No,72.0
2016-03-19,No,No,60.1
2016-03-20,No,No,43.0
2016-03-21,No,No,57.0
2016-03-22,No,No,66.0
2016-03-23,No,No,77.0
2016-03-24,No,No,78.1
2016-03-25,No,No,75.9
2016-03-26,No,No,64.9
2016-03-27,No,No,59.0
2016-03-28,No,No,75.0
2016-03-29,No,No,66.9
2016-03-30,No,No,69.1
2016-03-31,No,No,77.0
2016-04-01,No,No,78.1
2016-04-02,No,No,71.1
2016-04-03,No,No,62.1
2016-04-04,No,No,75.9
2016-04-05,No,No,62.1
2016-04-06,No,No,63.0
2016-04-07,No,No,69.1
2016-04-08,No,No,63.0
2016-04-09,No,No,52.0
2016-04-10,No,No,60.1
2016-04-11,No,No,75.9
2016-04-12,No,No,64.0
2016-04-13,No,No,64.0
2016-04-14,No,No,66.0
2016-04-15,No,No,66.9
2016-04-16,No,No,70.0
2016-04-17,No,No,72.0
2016-04-18,No,No,84.0
2016-04-19,No,No,88.0
2016-04-20,No,No,75.0
2016-04-21,No,No,81.0
2016-04-22,No,No,72.0
2016-04-23,No,No,77.0
2016-04-24,No,No,73.9
2016-04-25,No,No,81.0
2016-04-26,No,No,84.0
2016-04-27,No,No,87.1
2016-04-28,No,No,84.9
2016-04-29,No,No,78.1
2016-04-30,No,No,64.9
2016-05-01,No,No,77.0
2016-05-02,No,No,87.1
2016-05-03,No,No,79.0
2016-05-04,No,No,73.9
2016-05-05,No,No,61.0
2016-05-06,No,No,66.9
2016-05-07,No,No,75.0
2016-05-08,No,No,82.0
2016-05-09,No,No,81.0
2016-05-10,No,No,84.0
2016-05-11,No,No,82.9
2016-05-12,No,No,81.0
2016-05-13,No,No,78.1
2016-05-14,No,No,82.0
2016-05-15,No,No,66.9
2016-05-16,No,No,73.0
2016-05-17,No,No,69.1
2016-05-18,No,No,64.0
2016-05-19,No,No,62.1
2016-05-20,No,No,71.1
2016-05-21,No,No,77.0
2016-05-22,No,No,70.0
2016-05-23,No,No,68.0
2016-05-24,No,No,82.9
2016-05-25,No,No,87.1
2016-05-26,No,No,89.1
2016-05-27,No,No,88.0
2016-05-28,No,No,87.1
2016-05-29,No,No,75.9
2016-05-30,No,No,84.0
2016-05-31,No,No,84.9
2016-06-01,No,No,86.0
2016-06-02,No,No,88.0
2016-06-03,No,No,91.0
2016-06-04,No,No,91.9
2016-06-05,No,No,89.1
2016-06-06,No,No,82.0
2016-06-07,No,No,88.0
2016-06-08,No,No,81.0
2016-06-09,No,No,82.0
2016-06-10,No,No,84.9
2016-06-11,No,No,91.9
2016-06-12,No,No,93.0
2016-06-13,No,No,84.9
2016-06-14,No,No,90.0
2016-06-15,No,No,91.0
2016-06-16,No,No,91.9
2016-06-17,No,No,82.9
2016-06-18,No,No,82.0
2016-06-19,No,No,84.0
2016-06-20,No,No,88.0
2016-06-21,No,No,91.0
2016-06-22,No,No,91.9
2016-06-23,No,No,91.0
2016-06-24,No,No,88.0
2016-06-25,No,No,84.9
2016-06-26,No,No,84.9
2016-06-27,No,No,90.0
2016-06-28,No,No,78.1
2016-06-29,No,No,89.1
2016-06-30,No,No,88.0
2016-07-01,No,No,89.1
2016-07-02,No,No,88.0
2016-07-03,No,No,78.1
2016-07-04,No,No,84.9
2016-07-05,No,No,95.0
2016-07-06,No,No,91.0
2016-07-07,No,No,93.0
2016-07-08,No,No,93.9
2016-07-09,No,No,91.0
2016-07-10,No,No,88.0
2016-07-11,No,No,90.0
2016-07-12,No,No,91.0
2016-07-13,No,No,93.9
2016-07-14,No,No,95.0
2016-07-15,No,No,95.0
2016-07-16,No,No,87.1
2016-07-17,No,No,90.0
2016-07-18,No,No,93.0
2016-07-19,No,No,93.0
2016-07-20,No,No,89.1
2016-07-21,No,No,90.0
2016-07-22,No,No,93.0
2016-07-23,No,No,95.0
2016-07-24,No,No,95.0
2016-07-25,No,No,96.1
2016-07-26,No,No,97.0
2016-07-27,No,No,95.0
2016-07-28,No,No,96.1
2016-07-29,No,No,91.9
2016-07-30,No,No,95.0
2016-07-31,No,No,96.1
2016-08-01,No,No,91.0
2016-08-02,No,No,91.0
2016-08-03,No,No,88.0
2016-08-04,No,No,87.1
2016-08-05,No,No,88.0
2016-08-06,No,No,93.0
2016-08-07,No,No,86.0
2016-08-08,No,No,89.1
2016-08-09,No,No,91.0
2016-08-10,No,No,91.9
2016-08-11,No,No,91.9
2016-08-12,No,No,93.9
2016-08-13,No,No,93.9
2016-08-14,No,No,96.1
2016-08-15,No,No,96.1
2016-08-16,No,No,95.0
2016-08-17,No,No,97.0
2016-08-18,No,No,93.0
2016-08-19,No,No,91.0
2016-08-20,No,No,91.0
2016-08-21,No,No,93.9
2016-08-22,No,No,87.1
2016-08-23,No,No,89.1
2016-08-24,No,No,87.1
2016-08-25,No,No,91.9
2016-08-26,No,No,99.0
2016-08-27,No,No,98.1
2016-08-28,No,No,90.0
2016-08-29,No,No,90.0
2016-08-30,No,No,91.9
2016-08-31,No,No,95.0
2016-09-01,No,No,93.9
2016-09-02,No,No,75.0
2016-09-03,No,No,81.0
2016-09-04,No,No,82.9
2016-09-05,No,No,84.0
2016-09-06,No,No,91.0
2016-09-07,No,No,93.9
2016-09-08,No,No,96.1
2016-09-09,No,No,93.9
2016-09-10,No,No,91.9
2016-09-11,No,No,91.0
2016-09-12,No,No,88.0
2016-09-13,No,No,91.0
2016-09-14,No,No,91.0
2016-09-15,No,No,90.0
2016-09-16,No,No,82.9
2016-09-17,No,No,89.1
2016-09-18,No,No,90.0
2016-09-19,No,No,79.0
2016-09-20,No,No,75.0
2016-09-21,No,No,75.0
2016-09-22,No,No,82.9
2016-09-23,No,No,84.9
2016-09-24,No,No,91.9
2016-09-25,No,No,73.9
2016-09-26,No,No,75.9
2016-09-27,No,No,80.1
2016-09-28,No,No,86.0
2016-09-29,No,No,79.0
2016-09-30,No,No,82.9
2016-10-01,No,No,84.0
2016-10-02,No,No,79.0
2016-10-03,No,No,79.0
2016-10-04,No,No,75.9
2016-10-05,No,No,72.0
2016-10-06,No,No,72.0
2016-10-07,No,No,73.9
2016-10-08,No,No,70.0
2016-10-09,No,No,73.0
2016-10-10,No,No,68.0
2016-10-11,No,No,68.0
2016-10-12,No,No,73.0
2016-10-13,No,No,79.0
2016-10-14,No,No,70.0
2016-10-15,No,No,72.0
2016-10-16,No,No,78.1
2016-10-17,No,No,82.0
2016-10-18,No,No,84.0
2016-10-19,No,No,88.0
2016-10-20,No,No,86.0
2016-10-21,No,No,78.1
2016-10-22,No,No,64.0
2016-10-23,No,No,70.0
2016-10-24,No,No,78.1
2016-10-25,No,No,66.0
2016-10-26,No,No,68.0
2016-10-27,No,No,75.0
2016-10-28,No,No,73.9
2016-10-29,No,No,78.1
2016-10-30,No,No,84.0
2016-10-31,No,No,71.1
2016-11-01,No,No,64.0
2016-11-02,No,No,79.0
2016-11-03,No,No,82.9
2016-11-04,No,No,69.1
2016-11-05,No,No,64.9
2016-11-06,No,No,71.1
2016-11-07,No,No,64.0
2016-11-08,No,No,66.9
2016-11-09,No,No,66.9
2016-11-10,No,No,64.9
2016-11-11,No,No,70.0
2016-11-12,No,No,55.0
2016-11-13,No,No,64.0
2016-11-14,No,No,54.0
2016-11-15,No,No,64.0
2016-11-16,No,No,69.1
2016-11-17,No,No,69.1
2016-11-18,No,No,75.9
2016-11-19,No,No,77.0
2016-11-20,No,No,53.1
2016-11-21,No,No,54.0
