date,rain,snow,temperature
2016-11-22,No,No,57.9
2016-11-23,No,No,62.1
2016-11-24,No,No,72.0
2016-11-25,No,No,73.9
2016-11-26,No,No,57.9
2016-11-27,No,No,55.9
2016-11-28,No,No,59.0
2016-11-29,No,No,72.0
2016-11-30,No,No,77.0
2016-12-01,No,No,68.0
2016-12-02,No,No,57.9
2016-12-03,No,No,54.0
2016-12-04,No,No,46.9
2016-12-05,No,No,59.0
2016-12-06,No,No,48.9
2016-12-07,No,No,60.1
2016-12-08,No,No,52.0
2016-12-09,No,No,41.0
2016-12-10,No,No,45.0
2016-12-11,No,No,46.0
2016-12-12,No,No,62.1
2016-12-13,No,No,55.0
2016-12-14,No,No,52.0
2016-12-15,No,No,41.0
2016-12-16,No,No,32.0
2016-12-17,No,No,48.9
2016-12-18,No,No,75.0
2016-12-19,No,No,46.9
2016-12-20,No,No,45.0
2016-12-21,No,No,59.0
2016-12-22,No,No,66.0
2016-12-23,No,No,53.1
2016-12-24,No,No,59.0
2016-12-25,No,No,60.1
2016-12-26,No,No,60.1
2016-12-27,No,No,68.0
2016-12-28,No,No,60.1
2016-12-29,No,No,63.0
2016-12-30,No,No,48.0
2016-12-31,No,No,50.0
2017-01-01,No,No,50.0
2017-01-02,No,No,51.1
2017-01-03,No,No,55.9
2017-01-04,No,No,64.0
2017-01-05,No,No,44.1
2017-01-06,No,No,43.0
2017-01-07,No,No,32.0
2017-01-08,No,No,27.1
2017-01-09,No,No,31.1
2017-01-10,No,No,48.0
2017-01-11,No,No,57.0
2017-01-12,No,No,73.0
2017-01-13,No,No,75.9
2017-01-14,No,No,55.0
2017-01-15,No,No,57.0
2017-01-16,No,No,51.1
2017-01-17,No,No,62.1
2017-01-18,No,No,70.0
2017-01-19,No,No,63.0
2017-01-20,No,No,59.0
2017-01-21,No,No,55.0
2017-01-22,No,No,55.9
2017-01-23,No,No,60.1
2017-01-24,No,No,63.0
2017-01-25,No,No,73.0
2017-01-26,No,No,70.0
2017-01-27,No,No,51.1
2017-01-28,No,No,52.0
2017-01-29,No,No,54.0
2017-01-30,No,No,46.0
2017-01-31,No,No,68.0
2017-02-01,No,No,70.0
2017-02-02,No,No,61.0
2017-02-03,No,No,48.9
2017-02-04,No,No,45.0
2017-02-05,No,No,60.1
2017-02-06,No,No,68.0
2017-02-07,No,No,75.9
2017-02-08,No,No,73.9
2017-02-09,No,No,60.1
2017-02-10,No,No,51.1
2017-02-11,No,No,73.0
2017-02-12,No,No,82.9
2017-02-13,No,No,64.0
2017-02-14,No,No,64.0
2017-02-15,No,No,55.9
2017-02-16,No,No,53.1
2017-02-17,No,No,66.0
2017-02-18,No,No,73.0
2017-02-19,No,No,73.0
2017-02-20,No,No,73.0
2017-02-21,No,No,66.0
2017-02-22,No,No,70.0
2017-02-23,No,No,77.0
2017-02-24,No,No,80.1
2017-02-25,No,No,81.0
2017-02-26,No,No,55.9
2017-02-27,No,No,66.0
2017-02-28,No,No,77.0
2017-03-01,No,No,79.0
2017-03-02,No,No,62.1
2017-03-03,No,No,54.0
2017-03-04,No,No,54.0
2017-03-05,No,No,53.1
2017-03-06,No,No,64.9
2017-03-07,No,No,73.9
2017-03-08,No,No,69.1
2017-03-09,No,No,75.0
2017-03-10,No,No,69.1
2017-03-11,No,No,50.0
2017-03-12,No,No,48.0
2017-03-13,No,No,42.1
2017-03-14,No,No,54.0
2017-03-15,No,No,39.9
2017-03-16,No,No,50.0
2017-03-17,No,No,57.9
2017-03-18,No,No,64.0
2017-03-19,No,No,57.0
2017-03-20,No,No,66.0
2017-03-21,No,No,82.0
2017-03-22,No,No,64.0
2017-03-23,No,No,55.9
2017-03-24,No,No,71.1
2017-03-25,No,No,75.9
2017-03-26,No,No,77.0
2017-03-27,No,No,79.0
2017-03-28,No,No,80.1
2017-03-29,No,No,73.0
2017-03-30,No,No,66.9
2017-03-31,No,No,79.0
2017-04-01,No,No,75.0
2017-04-02,No,No,69.1
2017-04-03,No,No,75.9
2017-04-04,No,No,82.0
2017-04-05,No,No,78.1
2017-04-06,No,No,70.0
2017-04-07,No,No,59.0
2017-04-08,No,No,66.9
2017-04-09,No,No,77.0
2017-04-10,No,No,78.1
2017-04-11,No,No,82.0
2017-04-12,No,No,82.9
2017-04-13,No,No,80.1
2017-04-14,No,No,81.0
2017-04-15,No,No,84.9
2017-04-16,No,No,82.0
2017-04-17,No,No,86.0
2017-04-18,No,No,73.9
2017-04-19,No,No,69.1
2017-04-20,No,No,84.9
2017-04-21,No,No,89.1
2017-04-22,No,No,87.1
2017-04-23,No,No,55.9
2017-04-24,No,No,60.1
2017-04-25,No,No,70.0
2017-04-26,No,No,81.0
2017-04-27,No,No,82.0
2017-04-28,No,No,88.0
2017-04-29,No,No,89.1
2017-04-30,No,No,86.0
2017-05-01,No,No,84.9
2017-05-02,No,No,77.0
2017-05-03,No,No,79.0
2017-05-04,No,No,80.1
2017-05-05,No,No,78.1
2017-05-06,No,No,66.9
2017-05-07,No,No,69.1
2017-05-08,No,No,71.1
2017-05-09,No,No,64.0
2017-05-10,No,No,82.9
2017-05-11,No,No,84.0
2017-05-12,No,No,61.0
2017-05-13,No,No,66.0
2017-05-14,No,No,81.0
2017-05-15,No,No,84.9
2017-05-16,No,No,87.1
2017-05-17,No,No,89.1
2017-05-18,No,No,86.0
2017-05-19,No,No,89.1
2017-05-20,No,No,90.0
2017-05-21,No,No,75.9
2017-05-22,No,No,80.1
2017-05-23,No,No,71.1
2017-05-24,No,No,73.9
2017-05-25,No,No,75.9
2017-05-26,No,No,81.0
2017-05-27,No,No,88.0
2017-05-28,No,No,86.0
2017-05-29,No,No,87.1
2017-05-30,No,No,82.0
2017-05-31,No,No,86.0
2017-06-01,No,No,84.9
2017-06-02,No,No,84.9
2017-06-03,No,No,88.0
2017-06-04,No,No,90.0
2017-06-05,No,No,84.9
2017-06-06,No,No,82.9
2017-06-07,No,No,77.0
2017-06-08,No,No,73.0
2017-06-09,No,No,82.9
2017-06-10,No,No,89.1
2017-06-11,No,No,90.0
2017-06-12,No,No,89.1
2017-06-13,No,No,89.1
2017-06-14,No,No,93.0
2017-06-15,No,No,91.0
2017-06-16,No,No,89.1
2017-06-17,No,No,86.0
2017-06-18,No,No,91.0
2017-06-19,No,No,91.9
2017-06-20,No,No,82.0
2017-06-21,No,No,84.9
2017-06-22,No,No,84.0
2017-06-23,No,No,91.0
2017-06-24,No,No,91.0
2017-06-25,No,No,84.0
2017-06-26,No,No,84.9
2017-06-27,No,No,82.9
2017-06-28,No,No,82.9
2017-06-29,No,No,87.1
2017-06-30,No,No,87.1
2017-07-01,No,No,90.0
2017-07-02,No,No,91.9
2017-07-03,No,No,93.0
2017-07-04,No,No,91.9
2017-07-05,No,No,89.1
2017-07-06,No,No,93.0
2017-07-07,No,No,91.0
2017-07-08,No,No,95.0
2017-07-09,No,No,88.0
2017-07-10,No,No,90.0
2017-07-11,No,No,95.0
2017-07-12,No,No,93.9
2017-07-13,No,No,97.0
2017-07-14,No,No,97.0
2017-07-15,No,No,93.9
2017-07-16,No,No,91.0
2017-07-17,No,No,90.0
2017-07-18,No,No,89.1
2017-07-19,No,No,93.9
2017-07-20,No,No,99.0
2017-07-21,No,No,98.1
2017-07-22,No,No,100.9
2017-07-23,No,No,102.0
2017-07-24,No,No,93.0
2017-07-25,No,No,91.0
2017-07-26,No,No,90.0
2017-07-27,No,No,93.9
2017-07-28,No,No,93.9
2017-07-29,No,No,82.0
2017-07-30,No,No,84.9
2017-07-31,No,No,87.1
2017-08-01,No,No,88.0
2017-08-02,No,No,91.0
2017-08-03,No,No,93.9
2017-08-04,No,No,91.9
2017-08-05,No,No,91.9
2017-08-06,No,No,90.0
2017-08-07,No,No,91.9
2017-08-08,No,No,78.1
2017-08-09,No,No,84.0
2017-08-10,No,No,88.0
2017-08-11,No,No,89.1
2017-08-12,No,No,91.9
2017-08-13,No,No,81.0
2017-08-14,No,No,88.0
2017-08-15,No,No,91.0
2017-08-16,No,No,91.9
2017-08-17,No,No,93.9
2017-08-18,No,No,98.1
2017-08-19,No,No,91.9
2017-08-20,No,No,95.0
2017-08-21,No,No,93.0
2017-08-22,No,No,96.1
2017-08-23,No,No,95.0
2017-08-24,No,No,84.0
2017-08-25,No,No,84.9
2017-08-26,No,No,82.9
2017-08-27,No,No,81.0
2017-08-28,No,No,78.1
2017-08-29,No,No,71.1
2017-08-30,No,No,84.0
2017-08-31,No,No,87.1
2017-09-01,No,No,78.1
2017-09-02,No,No,82.9
2017-09-03,No,No,82.9
2017-09-04,No,No,87.1
2017-09-05,No,No,90.0
2017-09-06,No,No,82.0
2017-09-07,No,No,75.9
2017-09-08,No,No,77.0
2017-09-09,No,No,75.9
2017-09-10,No,No,71.1
2017-09-11,No,No,66.9
2017-09-12,No,No,79.0
2017-09-13,No,No,84.0
2017-09-14,No,No,82.9
2017-09-15,No,No,84.9
2017-09-16,No,No,84.9
2017-09-17,No,No,84.9
2017-09-18,No,No,82.9
2017-09-19,No,No,84.9
2017-09-20,No,No,91.0
2017-09-21,No,No,88.0
2017-09-22,No,No,89.1
2017-09-23,No,No,87.1
2017-09-24,No,No,87.1
2017-09-25,No,No,82.9
2017-09-26,No,No,84.9
2017-09-27,No,No,91.0
2017-09-28,No,No,93.9
2017-09-29,No,No,72.0
2017-09-30,No,No,77.0
2017-10-01,No,No,71.1
2017-10-02,No,No,75.9
2017-10-03,No,No,77.0
2017-10-04,No,No,82.0
2017-10-05,No,No,84.9
2017-10-06,No,No,86.0
2017-10-07,No,No,86.0
2017-10-08,No,No,84.0
2017-10-09,No,No,91.9
2017-10-10,No,No,90.0
2017-10-11,No,No,89.1
2017-10-12,No,No,77.0
2017-10-13,No,No,71.1
2017-10-14,No,No,78.1
2017-10-15,No,No,82.9
2017-10-16,No,No,69.1
2017-10-17,No,No,64.0
2017-10-18,No,No,68.0
2017-10-19,No,No,75.9
2017-10-20,No,No,77.0
2017-10-21,No,No,79.0
2017-10-22,No,No,79.0
2017-10-23,No,No,75.9
2017-10-24,No,No,72.0
2017-10-25,No,No,66.0
2017-10-26,No,No,63.0
2017-10-27,No,No,73.0
2017-10-28,No,No,73.9
2017-10-29,No,No,68.0
2017-10-30,No,No,59.0
2017-10-31,No,No,69.1
2017-11-01,No,No,73.0
2017-11-02,No,No,78.1
2017-11-03,No,No,81.0
2017-11-04,No,No,64.0
2017-11-05,No,No,70.0
2017-11-06,No,No,75.9
2017-11-07,No,No,63.0
2017-11-08,No,No,45.0
2017-11-09,No,No,50.0
2017-11-10,No,No,57.9
2017-11-11,No,No,46.0
2017-11-12,No,No,48.9
2017-11-13,No,No,60.1
2017-11-14,No,No,52.0
2017-11-15,No,No,54.0
2017-11-16,No,No,66.9
2017-11-17,No,No,57.0
2017-11-18,No,No,66.9
2017-11-19,No,No,64.0
2017-11-20,No,No,57.0
2017-11-21,No,No,64.0
2017-11-22,No,No,62.1
2017-11-23,No,No,50.0
2017-11-24,No,No,57.0
2017-11-25,No,No,66.9
2017-11-26,No,No,62.1
2017-11-27,No,No,61.0
2017-11-28,No,No,64.9
2017-11-29,No,No,70.0
2017-11-30,No,No,69.1
2017-12-01,No,No,63.0
2017-12-02,No,No,51.1
2017-12-03,No,No,64.0
2017-12-04,No,No,61.0
2017-12-05,No,No,69.1
2017-12-06,No,No,57.0
2017-12-07,No,No,48.9
2017-12-08,No,No,43.0
2017-12-09,No,No,34.0
2017-12-10,No,No,43.0
2017-12-11,No,No,55.0
2017-12-12,No,No,53.1
2017-12-13,No,No,43.0
2017-12-14,No,No,57.0
2017-12-15,No,No,43.0
2017-12-16,No,No,50.0
2017-12-17,No,No,51.1
2017-12-18,No,No,61.0
2017-12-19,No,No,70.0
2017-12-20,No,No,55.9
2017-12-21,No,No,53.1
2017-12-22,No,No,61.0
2017-12-23,No,No,71.1
2017-12-24,No,No,61.0
2017-12-25,No,No,46.9
2017-12-26,No,No,43.0
2017-12-27,No,No,45.0
2017-12-28,No,No,30.2
2017-12-29,No,No,42.1
2017-12-30,No,No,52.0
2017-12-31,No,No,35.1
2018-01-01,No,No,28.2
2018-01-02,No,No,32.0
2018-01-03,No,No,32.0
2018-01-04,No,No,30.2
2018-01-05,No,No,31.1
2018-01-06,No,No,27.1
2018-01-07,No,No,30.2
2018-01-08,No,No,46.9
2018-01-09,No,No,63.0
2018-01-10,No,No,61.0
2018-01-11,No,No,64.0
2018-01-12,No,No,71.1
2018-01-13,No,No,55.9
2018-01-14,No,No,33.1
2018-01-15,No,No,39.0
2018-01-16,No,No,46.9
2018-01-17,No,No,37.9
2018-01-18,No,No,34.0
2018-01-19,No,No,48.9
2018-01-20,No,No,55.9
2018-01-21,No,No,68.0
2018-01-22,No,No,62.1
2018-01-23,No,No,70.0
2018-01-24,No,No,54.0
2018-01-25,No,No,48.9
2018-01-26,No,No,57.0
2018-01-27,No,No,66.9
2018-01-28,No,No,60.1
2018-01-29,No,No,52.0
2018-01-30,No,No,39.9
2018-01-31,No,No,46.9
2018-02-01,No,No,62.1
2018-02-02,No,No,57.0
2018-02-03,No,No,42.1
2018-02-04,No,No,55.9
2018-02-05,No,No,48.0
2018-02-06,No,No,59.0
2018-02-07,No,No,64.9
2018-02-08,No,No,50.0
2018-02-09,No,No,57.9
2018-02-10,No,No,64.9
2018-02-11,No,No,72.0
2018-02-12,No,No,64.9
2018-02-13,No,No,44.1
2018-02-14,No,No,57.9
2018-02-15,No,No,75.0
2018-02-16,No,No,81.0
2018-02-17,No,No,55.9
2018-02-18,No,No,61.0
2018-02-19,No,No,50.0
2018-02-20,No,No,72.0
2018-02-21,No,No,77.0
2018-02-22,No,No,78.1
2018-02-23,No,No,70.0
2018-02-24,No,No,78.1
2018-02-25,No,No,73.0
2018-02-26,No,No,63.0
2018-02-27,No,No,61.0
2018-02-28,No,No,57.0
2018-03-01,No,No,57.0
2018-03-02,No,No,55.0
2018-03-03,No,No,57.0
2018-03-04,No,No,55.9
2018-03-05,No,No,54.0
2018-03-06,No,No,42.1
2018-03-07,No,No,54.0
2018-03-08,No,No,46.9
2018-03-09,No,No,52.0
2018-03-10,No,No,55.9
2018-03-11,No,No,48.9
2018-03-12,No,No,37.9
2018-03-13,No,No,48.0
2018-03-14,No,No,44.1
2018-03-15,No,No,64.9
2018-03-16,No,No,68.0
2018-03-17,No,No,71.1
2018-03-18,No,No,60.1
2018-03-19,No,No,64.9
2018-03-20,No,No,57.0
2018-03-21,No,No,42.1
2018-03-22,No,No,53.1
2018-03-23,No,No,55.9
2018-03-24,No,No,50.0
2018-03-25,No,No,54.0
2018-03-26,No,No,53.1
2018-03-27,No,No,48.9
2018-03-28,No,No,75.9
2018-03-29,No,No,80.1
2018-03-30,No,No,71.1
2018-03-31,No,No,64.0
2018-04-01,No,No,75.0
2018-04-02,No,No,81.0
2018-04-03,No,No,75.0
2018-04-04,No,No,77.0
2018-04-05,No,No,61.0
2018-04-06,No,No,73.0
2018-04-07,No,No,62.1
2018-04-08,No,No,52.0
2018-04-09,No,No,57.0
2018-04-10,No,No,62.1
2018-04-11,No,No,62.1
2018-04-12,No,No,75.0
2018-04-13,No,No,80.1
2018-04-14,No,No,81.0
2018-04-15,No,No,82.0
2018-04-16,No,No,64.0
2018-04-17,No,No,62.1
2018-04-18,No,No,82.0
2018-04-19,No,No,75.9
2018-04-20,No,No,64.9
2018-04-21,No,No,68.0
2018-04-22,No,No,70.0
2018-04-23,No,No,66.0
2018-04-24,No,No,64.9
2018-04-25,No,No,68.0
2018-04-26,No,No,75.0
2018-04-27,No,No,73.0
2018-04-28,No,No,78.1
2018-04-29,No,No,66.0
2018-04-30,No,No,72.0
2018-05-01,No,No,82.9
2018-05-02,No,No,84.9
2018-05-03,No,No,84.9
2018-05-04,No,No,84.9
2018-05-05,No,No,82.0
2018-05-06,No,No,84.9
2018-05-07,No,No,73.9
2018-05-08,No,No,77.0
2018-05-09,No,No,79.0
2018-05-10,No,No,87.1
2018-05-11,No,No,89.1
2018-05-12,No,No,91.9
2018-05-13,No,No,93.0
2018-05-14,No,No,93.0
2018-05-15,No,No,88.0
2018-05-16,No,No,84.9
2018-05-17,No,No,77.0
2018-05-18,No,No,82.0
2018-05-19,No,No,75.0
2018-05-20,No,No,86.0
2018-05-21,No,No,86.0
2018-05-22,No,No,84.9
2018-05-23,No,No,87.1
2018-05-24,No,No,84.0
2018-05-25,No,No,86.0
2018-05-26,No,No,87.1
2018-05-27,No,No,87.1
2018-05-28,No,No,75.9
2018-05-29,No,No,82.0
2018-05-30,No,No,84.9
2018-05-31,No,No,88.0
2018-06-01,No,No,91.9
2018-06-02,No,No,87.1
2018-06-03,No,No,88.0
2018-06-04,No,No,84.9
2018-06-05,No,No,82.0
2018-06-06,No,No,84.9
2018-06-07,No,No,84.9
2018-06-08,No,No,89.1
2018-06-09,No,No,89.1
2018-06-10,No,No,91.0
2018-06-11,No,No,84.9
2018-06-12,No,No,70.0
2018-06-13,No,No,84.9
2018-06-14,No,No,91.0
2018-06-15,No,No,86.0
2018-06-16,No,No,90.0
2018-06-17,No,No,93.0
2018-06-18,No,No,93.9
2018-06-19,No,No,96.1
2018-06-20,No,No,93.9
2018-06-21,No,No,91.9
2018-06-22,No,No,95.0
2018-06-23,No,No,91.9
2018-06-24,No,No,96.1
2018-06-25,No,No,88.0
2018-06-26,No,No,73.9
2018-06-27,No,No,86.0
2018-06-28,No,No,90.0
2018-06-29,No,No,91.9
2018-06-30,No,No,93.9
2018-07-01,No,No,95.0
2018-07-02,No,No,95.0
2018-07-03,No,No,95.0
2018-07-04,No,No,93.0
2018-07-05,No,No,95.0
2018-07-06,No,No,93.0
2018-07-07,No,No,79.0
2018-07-08,No,No,82.0
2018-07-09,No,No,87.1
2018-07-10,No,No,91.0
2018-07-11,No,No,96.1
2018-07-12,No,No,87.1
2018-07-13,No,No,88.0
2018-07-14,No,No,89.1
2018-07-15,No,No,95.0
2018-07-16,No,No,95.0
2018-07-17,No,No,98.1
2018-07-18,No,No,89.1
2018-07-19,No,No,90.0
2018-07-20,No,No,86.0
2018-07-21,No,No,88.0
2018-07-22,No,No,89.1
2018-07-23,No,No,88.0
2018-07-24,No,No,86.0
2018-07-25,No,No,82.0
2018-07-26,No,No,91.9
2018-07-27,No,No,95.0
2018-07-28,No,No,91.0
2018-07-29,No,No,88.0
2018-07-30,No,No,86.0
2018-07-31,No,No,87.1
2018-08-01,No,No,90.0
2018-08-02,No,No,89.1
2018-08-03,No,No,77.0
2018-08-04,No,No,89.1
2018-08-05,No,No,93.0
2018-08-06,No,No,91.9
2018-08-07,No,No,93.0
2018-08-08,No,No,93.9
2018-08-09,No,No,90.0
2018-08-10,No,No,91.0
2018-08-11,No,No,91.0
2018-08-12,No,No,89.1
2018-08-13,No,No,84.9
2018-08-14,No,No,86.0
2018-08-15,No,No,90.0
2018-08-16,No,No,91.9
2018-08-17,No,No,91.0
2018-08-18,No,No,88.0
2018-08-19,No,No,88.0
2018-08-20,No,No,87.1
2018-08-21,No,No,87.1
2018-08-22,No,No,88.0
2018-08-23,No,No,80.1
2018-08-24,No,No,82.0
2018-08-25,No,No,82.9
2018-08-26,No,No,88.0
2018-08-27,No,No,93.0
2018-08-28,No,No,93.9
2018-08-29,No,No,93.9
2018-08-30,No,No,95.0
2018-08-31,No,No,91.9
2018-09-01,No,No,93.0
2018-09-02,No,No,90.0
2018-09-03,No,No,91.0
2018-09-04,No,No,91.9
2018-09-05,No,No,91.0
2018-09-06,No,No,91.9
2018-09-07,No,No,91.9
2018-09-08,No,No,91.0
2018-09-09,No,No,80.1
2018-09-10,No,No,88.0
2018-09-11,No,No,88.0
2018-09-12,No,No,88.0
2018-09-13,No,No,81.0
2018-09-14,No,No,79.0
2018-09-15,No,No,77.0
2018-09-16,No,No,75.9
2018-09-17,No,No,88.0
2018-09-18,No,No,84.9
2018-09-19,No,No,88.0
2018-09-20,No,No,87.1
2018-09-21,No,No,82.9
2018-09-22,No,No,88.0
2018-09-23,No,No,75.9
2018-09-24,No,No,73.9
2018-09-25,No,No,84.9
2018-09-26,No,No,87.1
2018-09-27,No,No,79.0
2018-09-28,No,No,79.0
2018-09-29,No,No,82.0
2018-09-30,No,No,81.0
2018-10-01,No,No,82.0
2018-10-02,No,No,82.9
2018-10-03,No,No,86.0
2018-10-04,No,No,89.1
2018-10-05,No,No,90.0
2018-10-06,No,No,82.0
2018-10-07,No,No,87.1
2018-10-08,No,No,84.9
2018-10-09,No,No,80.1
2018-10-10,No,No,81.0
2018-10-11,No,No,79.0
2018-10-12,No,No,71.1
2018-10-13,No,No,70.0
2018-10-14,No,No,64.9
2018-10-15,No,No,80.1
2018-10-16,No,No,75.0
2018-10-17,No,No,71.1
2018-10-18,No,No,62.1
2018-10-19,No,No,69.1
2018-10-20,No,No,66.9
2018-10-21,No,No,57.9
2018-10-22,No,No,62.1
2018-10-23,No,No,66.0
2018-10-24,No,No,61.0
2018-10-25,No,No,55.0
2018-10-26,No,No,52.0
2018-10-27,No,No,55.0
2018-10-28,No,No,64.0
2018-10-29,No,No,64.9
2018-10-30,No,No,64.9
2018-10-31,No,No,72.0
2018-11-01,No,No,75.0
2018-11-02,No,No,70.0
2018-11-03,No,No,61.0
2018-11-04,No,No,64.9
2018-11-05,No,No,62.1
2018-11-06,No,No,73.9
2018-11-07,No,No,73.0
2018-11-08,No,No,64.9
2018-11-09,No,No,53.1
2018-11-10,No,No,52.0
2018-11-11,No,No,51.1
2018-11-12,No,No,48.0
2018-11-13,No,No,51.1
2018-11-14,No,No,48.0
2018-11-15,No,No,43.0
2018-11-16,No,No,54.0
2018-11-17,No,No,59.0
2018-11-18,No,No,59.0
2018-11-19,No,No,64.9
2018-11-20,No,No,64.0
2018-11-21,No,No,57.0
2018-11-22,No,No,50.0
2018-11-23,No,No,45.0
2018-11-24,No,No,45.0
